id,chain_len,distances,halstead_difficulty,halstead_effort
dkZH6HJNQNLLDX6Aj,4,"[80, 1, 1]","[7.815789473684211, 13.0, 13.61904761904762, 13.61904761904762]","[1292.676373502117, 2892.686162101228, 2943.8493187098215, 2943.8493187098215]"
dkZH6HJNQNLLDX6Aj,8,"[42, 21, 5, 27, 2, 11, 27]","[20.363636363636363, 19.0, 19.40909090909091, 20.795454545454547, 18.136363636363637, 18.136363636363637, 19.0, 20.045454545454547]","[4999.8111957196425, 4446.52285057684, 4719.82412196622, 5207.6563708027925, 4374.778005062665, 4374.778005062665, 4446.52285057684, 4903.097558826104]"
dkZH6HJNQNLLDX6Aj,3,"[14, 2]","[22.84090909090909, 22.5, 23.522727272727273]","[5816.6154952390925, 5915.6280678697785, 6021.769719805241]"
dkZH6HJNQNLLDX6Aj,11,"[17, 4, 82, 1, 1, 38, 5, 1, 117, 1]","[25.227272727272727, 25.90909090909091, 25.90909090909091, 27.2, 28.9, 28.9, 30.6, 28.8, 27.0, 35.666666666666664, 37.03846153846153]","[6554.741956388149, 6773.8100466706555, 6773.8100466706555, 8072.268965295328, 8785.97567259278, 8785.97567259278, 9410.141987549237, 8635.052193599768, 7897.913591707104, 12173.864813657454, 12361.155041559876]"
dkZH6HJNQNLLDX6Aj,3,"[62, 190]","[31.04, 31.692307692307693, 29.75]","[9450.961577424077, 10014.439699046967, 8769.788505693901]"
dkZH6HJNQNLLDX6Aj,5,"[1, 1, 15, 1]","[13.636363636363637, 13.636363636363637, 13.636363636363637, 11.956521739130434, 12.500000000000002]","[2979.4500226346095, 2979.4500226346095, 2979.4500226346095, 2619.196595051548, 2657.7141920376007]"
dkZH6HJNQNLLDX6Aj,5,"[67, 7, 3, 5]","[3.4722222222222223, 6.947368421052632, 6.947368421052632, 6.947368421052632, 8.052631578947368]","[438.58549033188376, 1103.4599909434528, 1103.4599909434528, 1103.4599909434528, 1337.2251975852319]"
dkZH6HJNQNLLDX6Aj,6,"[7, 8, 0, 57, 4]","[6.947368421052632, 6.947368421052632, 8.052631578947368, 8.052631578947368, 11.0, 11.0]","[1103.4599909434528, 1103.4599909434528, 1337.2251975852319, 1337.2251975852319, 2074.182732224542, 2074.182732224542]"
dkZH6HJNQNLLDX6Aj,7,"[54, 13, 16, 11, 11, 15]","[11.0, 12.571428571428571, 13.095238095238095, 14.285714285714285, 15.65909090909091, 17.181818181818183, 16.095238095238095]","[2074.182732224542, 2571.53798036357, 2706.8094401908675, 3045.1606202147254, 3575.3567402344293, 4054.3111406195135, 3578.476812250166]"
dkZH6HJNQNLLDX6Aj,5,"[24, 4, 5, 27]","[9.0, 10.8, 10.8, 10.8, 8.68421052631579]","[1620.0, 2073.6000000000004, 2081.330316182634, 2081.330316182634, 1487.6037631571978]"
dkZH6HJNQNLLDX6Aj,3,"[2, 68]","[14.18181818181818, 14.18181818181818, 11.0]","[3189.7641418794046, 3181.38859193744, 2015.813070736796]"
dkZH6HJNQNLLDX6Aj,3,"[34, 105]","[6.4, 8.325000000000001, 11.521739130434783]","[1040.6780020327226, 1453.9501492603947, 2474.3767012407657]"
dkZH6HJNQNLLDX6Aj,4,"[48, 1, 7]","[12.045454545454547, 12.571428571428571, 12.571428571428571, 12.833333333333334]","[2508.459024949316, 2571.53798036357, 2571.53798036357, 2639.052725930995]"
dkZH6HJNQNLLDX6Aj,4,"[11, 5, 6]","[12.571428571428571, 14.0, 12.571428571428571, 12.833333333333334]","[2571.53798036357, 2976.6398950821126, 2578.4064108805383, 2645.9021289618777]"
dkZH6HJNQNLLDX6Aj,6,"[5, 0, 5, 0, 60]","[14.0, 12.571428571428571, 12.571428571428571, 14.0, 14.0, 16.09090909090909]","[2976.6398950821126, 2578.4064108805383, 2578.4064108805383, 2976.6398950821126, 2976.6398950821126, 3665.7496567066446]"
dkZH6HJNQNLLDX6Aj,5,"[10, 15, 8, 2]","[16.09090909090909, 16.09090909090909, 16.545454545454547, 17.642857142857142, 19.0]","[3665.7496567066446, 3665.7496567066446, 3847.396720805909, 4002.502001562615, 4437.162852411045]"
dkZH6HJNQNLLDX6Aj,4,"[13, 13, 5]","[27.5, 26.875, 27.1875, 27.5]","[7803.64342465662, 7586.752967405098, 7695.099046955053, 7803.64342465662]"
dkZH6HJNQNLLDX6Aj,4,"[2, 3, 2]","[8.25, 9.075, 8.68421052631579, 9.552631578947368]","[1461.9554224131084, 1661.7559968095663, 1487.6037631571978, 1692.790489109915]"
dkZH6HJNQNLLDX6Aj,5,"[1, 5, 16, 1]","[9.69047619047619, 10.175, 10.45, 11.142857142857142, 11.7]","[1874.3378335839166, 1906.5530150986403, 1972.0335874230473, 2253.82492651662, 2294.8035615441954]"
dkZH6HJNQNLLDX6Aj,6,"[4, 17, 37, 29, 1]","[15.272727272727273, 15.545454545454545, 14.727272727272727, 14.695652173913043, 15.545454545454545, 16.84090909090909]","[3434.838420871461, 3511.5799897591132, 3289.7058809715327, 3451.247907882684, 3519.167414610812, 3924.5617001174496]"
dkZH6HJNQNLLDX6Aj,3,"[7, 0]","[38.092592592592595, 33.611111111111114, 33.611111111111114]","[12918.104820858825, 10880.221974787513, 10880.221974787513]"
dkZH6HJNQNLLDX6Aj,12,"[1, 7, 29, 2, 6, 38, 48, 2, 37, 2, 9]","[34.01785714285714, 35.27777777777777, 35.27777777777777, 37.629629629629626, 35.27777777777777, 35.27777777777777, 35.27777777777777, 37.629629629629626, 35.27777777777777, 37.333333333333336, 37.333333333333336, 37.629629629629626]","[11363.050338644676, 11509.859774544477, 11509.859774544477, 12580.181372587262, 11519.642826642405, 11509.859774544477, 11509.859774544477, 12580.181372587262, 11519.642826642405, 12449.179403473088, 12449.179403473088, 12569.497658550159]"
dkZH6HJNQNLLDX6Aj,4,"[26, 6, 11]","[37.333333333333336, 37.629629629629626, 37.629629629629626, 38.22222222222222]","[12449.179403473088, 12569.497658550159, 12569.497658550159, 12821.212368846795]"
dkZH6HJNQNLLDX6Aj,7,"[4, 2, 11, 5, 9, 2]","[7.2, 7.2, 7.2, 6.4, 7.2, 6.4, 6.4]","[1212.5757077256278, 1212.5757077256278, 1212.5757077256278, 1036.019660663619, 1212.5757077256278, 1040.6780020327226, 1040.6780020327226]"
dkZH6HJNQNLLDX6Aj,4,"[1, 1, 2]","[8.325000000000001, 8.325000000000001, 8.325000000000001, 9.25]","[1453.9501492603947, 1453.9501492603947, 1453.9501492603947, 1671.2070681153962]"
dkZH6HJNQNLLDX6Aj,7,"[42, 20, 14, 45, 5, 2]","[12.0, 13.152173913043478, 15.130434782608695, 16.673913043478258, 16.863636363636363, 17.181818181818183, 17.181818181818183]","[2524.515614813382, 2931.041145195848, 3518.355147454615, 4005.195837880802, 3969.8638673254027, 4063.75432355307, 4063.75432355307]"
dkZH6HJNQNLLDX6Aj,22,"[16, 36, 4, 10, 60, 82, 1, 34, 50, 4, 10, 33, 1, 53, 6, 1, 158, 49, 138, 57, 1]","[5.342105263157895, 6.4, 6.4, 6.4, 7.2, 7.875, 13.565217391304348, 14.18181818181818, 12.704545454545455, 7.875, 7.875, 8.5, 9.285714285714286, 9.75, 10.0, 10.0, 10.5, 16.17391304347826, 15.0, 8.052631578947368, 3.4722222222222223, 3.4722222222222223]","[787.8700251296198, 1040.6780020327226, 1040.6780020327226, 1036.019660663619, 1212.5757077256278, 1359.7895823846027, 3121.674317071784, 3172.913920761094, 2778.1977681937215, 1365.0613025292935, 1359.7895823846027, 1512.338021078536, 1758.3823972011446, 1786.7434036076145, 1924.9305433449745, 1924.9305433449745, 1955.9778101731195, 3823.8537077464503, 3373.5020204987563, 1331.848384820363, 438.58549033188376, 438.58549033188376]"
dkZH6HJNQNLLDX6Aj,4,"[15, 95, 158]","[6.222222222222222, 7.105263157894737, 10.5, 16.17391304347826]","[917.6723664344997, 1144.919724114627, 1955.9778101731195, 3823.8537077464503]"
dkZH6HJNQNLLDX6Aj,11,"[80, 10, 3, 16, 4, 0, 63, 103, 52, 44]","[10.5, 14.086956521739133, 14.086956521739133, 15.65909090909091, 16.25, 15.0, 15.0, 17.604166666666668, 16.17391304347826, 21.847826086956523, 20.454545454545453]","[1955.9778101731195, 3208.6257052110095, 3224.089605128917, 3583.9048802243224, 3762.1162238405245, 3373.5020204987563, 3373.5020204987563, 4458.838467557831, 3823.8537077464503, 5703.896274801961, 5102.064787435414]"
dkZH6HJNQNLLDX6Aj,18,"[1, 19, 19, 16, 26, 1, 1, 26, 40, 13, 4, 6, 6, 4, 106, 34, 29]","[17.604166666666668, 18.369565217391305, 19.795454545454547, 18.369565217391305, 17.604166666666668, 18.369565217391305, 18.369565217391305, 18.369565217391305, 19.217391304347824, 20.08695652173913, 18.369565217391305, 18.369565217391305, 18.652173913043477, 18.369565217391305, 18.369565217391305, 16.17391304347826, 21.847826086956523, 21.477272727272727]","[4458.838467557831, 4526.952333689736, 4777.011807146424, 4526.952333689736, 4458.838467557831, 4526.952333689736, 4526.952333689736, 4526.952333689736, 4778.367093796641, 5106.174544198205, 4526.952333689736, 4526.952333689736, 4613.300553445482, 4526.952333689736, 4526.952333689736, 3823.8537077464503, 5703.896274801961, 5409.526473857821]"
dkZH6HJNQNLLDX6Aj,6,"[19, 1, 23, 57, 19]","[16.363636363636363, 15.130434782608695, 15.818181818181817, 16.17391304347826, 21.477272727272727, 21.847826086956523]","[3743.1702892660705, 3540.9381052648523, 3596.1215562559923, 3823.8537077464503, 5409.526473857821, 5703.896274801961]"
dkZH6HJNQNLLDX6Aj,7,"[4, 4, 4, 2, 16, 33]","[6.315789473684211, 6.315789473684211, 6.315789473684211, 6.315789473684211, 6.315789473684211, 6.0, 8.333333333333334]","[976.7611722518296, 981.359763526823, 976.7611722518296, 981.359763526823, 981.359763526823, 962.2906363666175, 1538.1673801832762]"
dkZH6HJNQNLLDX6Aj,12,"[1, 237, 32, 1, 27, 70, 71, 71, 1, 39, 222]","[11.25, 11.785714285714285, 11.785714285714285, 11.956521739130434, 12.500000000000002, 11.785714285714285, 15.545454545454545, 12.818181818181817, 12.818181818181817, 12.818181818181817, 11.5, 11.5]","[2347.0158052269335, 2384.2700243575196, 2384.2700243575196, 2625.8993754025532, 2664.5155426878855, 2384.2700243575196, 3519.167414610812, 2778.358093988832, 2785.8881568001248, 2785.8881568001248, 2412.6909857525625, 2412.6909857525625]"
dkZH6HJNQNLLDX6Aj,6,"[30, 1, 31, 135, 5]","[12.913043478260871, 13.5, 13.5, 13.0, 13.25, 13.0]","[2884.452257953301, 2940.2611711943655, 2940.2611711943655, 2798.6080791484587, 2865.993975396047, 2798.6080791484587]"
dkZH6HJNQNLLDX6Aj,10,"[19, 11, 32, 24, 2, 2, 30, 35, 4]","[13.75, 14.25, 14.869565217391305, 14.25, 15.545454545454545, 16.108695652173914, 15.818181818181817, 13.75, 14.869565217391305, 14.869565217391305]","[2994.7104521424094, 3124.2733732415645, 3465.1648455886516, 3124.2733732415645, 3526.6800852929337, 3877.5888709378164, 3596.1215562559923, 2994.7104521424094, 3465.1648455886516, 3465.1648455886516]"
dkZH6HJNQNLLDX6Aj,3,"[1, 192]","[15.75, 16.434782608695652, 16.434782608695652]","[3845.030957568482, 3900.7560439100544, 3908.2661700787785]"
dkZH6HJNQNLLDX6Aj,11,"[4, 7, 16, 7, 2, 17, 59, 32, 43, 34]","[20.3125, 20.3125, 20.3125, 20.854166666666668, 20.854166666666668, 20.854166666666668, 20.3125, 18.26086956521739, 18.26086956521739, 20.3125, 19.229166666666668]","[5286.05697459299, 5294.302455330338, 5294.302455330338, 5476.871130346022, 5476.871130346022, 5476.871130346022, 5294.302455330338, 4429.6451679206275, 4429.6451679206275, 5302.4857054313625, 4964.189305571785]"
dkZH6HJNQNLLDX6Aj,3,"[35, 5]","[10.0, 9.818181818181817, 11.136363636363635]","[2086.2362713128296, 1940.3301832863183, 2284.0738608781626]"
dkZH6HJNQNLLDX6Aj,4,"[13, 13, 7]","[20.363636363636363, 20.681818181818183, 20.363636363636363, 20.681818181818183]","[4990.410008315684, 5087.397201455385, 4990.410008315684, 5087.397201455385]"
dkZH6HJNQNLLDX6Aj,4,"[8, 1, 2]","[28.4375, 28.75, 28.75, 30.0]","[8120.475877736016, 8229.806815734384, 8229.806815734384, 8367.429003288473]"
dkZH6HJNQNLLDX6Aj,7,"[2, 60, 22, 6, 5, 1]","[10.214285714285715, 10.214285714285715, 7.2, 6.105263157894737, 6.315789473684211, 6.105263157894737, 5.342105263157895]","[1996.6148510154933, 1996.6148510154933, 1212.5757077256278, 939.6724840641, 981.359763526823, 939.6724840641, 791.7610745354916]"
dkZH6HJNQNLLDX6Aj,5,"[3, 1, 8, 2]","[9.0, 9.225, 9.225, 10.5, 10.5]","[1605.083998190722, 1655.9328151143766, 1655.9328151143766, 1962.0778875062022, 1962.0778875062022]"
dkZH6HJNQNLLDX6Aj,4,"[4, 0, 45]","[13.75, 13.75, 13.75, 17.023809523809526]","[2760.281374949427, 2760.281374949427, 2760.281374949427, 3837.134748431793]"
dkZH6HJNQNLLDX6Aj,3,"[11, 13]","[11.75, 12.30952380952381, 12.30952380952381]","[2247.201399549791, 2517.9642724393293, 2517.9642724393293]"
dkZH6HJNQNLLDX6Aj,15,"[15, 14, 15, 11, 4, 1, 7, 16, 15, 16, 11, 6, 0, 1]","[19.40909090909091, 19.40909090909091, 19.40909090909091, 19.40909090909091, 17.727272727272727, 17.727272727272727, 17.727272727272727, 17.43181818181818, 19.40909090909091, 19.40909090909091, 18.022727272727273, 17.727272727272727, 17.43181818181818, 17.43181818181818, 17.43181818181818]","[4729.11497456686, 4729.11497456686, 4729.11497456686, 4738.320978013685, 4182.773834744348, 4191.100654751424, 4191.100654751424, 4104.796013698842, 4729.11497456686, 4738.320978013685, 4269.339907595082, 4191.100654751424, 4104.796013698842, 4104.796013698842, 4104.796013698842]"
dkZH6HJNQNLLDX6Aj,6,"[13, 6, 15, 2, 5]","[20.285714285714285, 20.0, 20.0, 24.0, 24.0, 24.0]","[4623.669904431646, 4542.544412578815, 4550.579723783243, 5841.524900724975, 5841.524900724975, 5831.712184484962]"
dkZH6HJNQNLLDX6Aj,5,"[36, 23, 31, 23]","[28.954545454545457, 28.608695652173914, 29.52173913043478, 30.65217391304348, 31.630434782608695]","[7594.038349224958, 7750.420060788162, 8065.252301731548, 8538.92448542133, 8885.244137074731]"
dkZH6HJNQNLLDX6Aj,3,"[7, 6]","[7.4, 8.325000000000001, 8.325000000000001]","[1243.2, 1453.9501492603947, 1453.9501492603947]"
fLGu8wdmTngZh959s,3,"[1, 7]","[13.75, 14.473684210526317, 16.105263157894736]","[2760.281374949427, 2811.831621340673, 3249.1021029960434]"
dkZH6HJNQNLLDX6Aj,7,"[36, 1, 5, 9, 3, 14]","[5.342105263157895, 6.666666666666667, 7.0, 5.95, 8.052631578947368, 8.052631578947368, 8.052631578947368]","[791.7610745354916, 1151.1446200081293, 1167.0224768358275, 945.0466058799798, 1337.2251975852319, 1337.2251975852319, 1337.2251975852319]"
dkZH6HJNQNLLDX6Aj,15,"[1, 14, 1, 16, 75, 11, 9, 34, 2, 2, 11, 35, 31, 17]","[11.5, 12.04761904761905, 12.30952380952381, 12.30952380952381, 13.095238095238095, 11.05263157894737, 12.447368421052632, 12.736842105263158, 12.736842105263158, 12.736842105263158, 11.578947368421053, 13.026315789473683, 13.605263157894738, 13.026315789473683, 11.05263157894737]","[2405.973076094715, 2444.1631249216157, 2511.158389338179, 2511.158389338179, 2713.640675833538, 1996.5003065852588, 2340.1500266437015, 2408.7078016718824, 2415.6419983622236, 2408.7078016718824, 2116.7432196510485, 2477.546645864123, 2622.9306933007774, 2477.546645864123, 1996.5003065852588]"
dkZH6HJNQNLLDX6Aj,4,"[82, 45, 49]","[7.2, 12.857142857142858, 10.857142857142858, 12.857142857142858]","[1212.5757077256278, 2666.806370002983, 2173.393098524013, 2666.806370002983]"
dkZH6HJNQNLLDX6Aj,12,"[75, 84, 38, 2, 2, 46, 4, 4, 43, 13, 56]","[15.90909090909091, 20.113636363636363, 15.333333333333336, 15.90909090909091, 15.90909090909091, 15.90909090909091, 16.45, 16.45, 16.45, 15.666666666666668, 17.5, 16.863636363636363]","[3708.82914682621, 5006.948983742544, 3421.2711614895165, 3708.82914682621, 3708.82914682621, 3708.82914682621, 3584.772350581816, 3584.772350581816, 3584.772350581816, 3505.120720157021, 4069.4419197414973, 3988.4996138576425]"
dkZH6HJNQNLLDX6Aj,6,"[25, 122, 2, 2, 37]","[8.325000000000001, 8.5, 10.083333333333332, 10.083333333333332, 10.083333333333332, 9.08695652173913]","[1453.9501492603947, 1512.338021078536, 2218.223199740135, 2218.223199740135, 2218.223199740135, 1874.1578168431708]"
dkZH6HJNQNLLDX6Aj,71,"[3, 7, 4, 1, 10, 5, 4, 18, 2, 4, 2, 5, 5, 4, 104, 0, 0, 9, 74, 3, 12, 10, 7, 21, 5, 8, 7, 25, 3, 7, 4, 2, 2, 3, 7, 4, 3, 3, 2, 5, 21, 2, 5, 3, 23, 45, 21, 1, 2, 3, 3, 2, 5, 1, 4, 39, 9, 30, 41, 4, 9, 7, 4, 4, 8, 30, 2, 5, 1, 13]","[9.782608695652174, 9.782608695652174, 9.772727272727273, 9.565217391304348, 9.565217391304348, 9.545454545454547, 9.761904761904761, 9.761904761904761, 9.761904761904761, 9.761904761904761, 9.318181818181818, 9.318181818181818, 9.318181818181818, 9.318181818181818, 10.25, 11.0, 11.0, 11.0, 10.76086956521739, 15.954545454545455, 15.954545454545455, 16.25, 16.25, 15.260869565217392, 14.695652173913043, 15.826086956521738, 16.130434782608695, 14.978260869565217, 15.954545454545455, 15.954545454545455, 15.954545454545455, 15.954545454545455, 15.954545454545455, 15.260869565217392, 15.260869565217392, 14.625, 15.260869565217392, 15.260869565217392, 15.260869565217392, 15.954545454545455, 17.181818181818183, 19.43181818181818, 19.43181818181818, 18.136363636363637, 19.43181818181818, 20.454545454545453, 15.260869565217392, 15.166666666666668, 15.82608695652174, 15.166666666666668, 15.166666666666668, 15.166666666666668, 15.82608695652174, 15.166666666666668, 17.34782608695652, 15.166666666666668, 15.954545454545455, 15.543478260869565, 15.166666666666668, 15.82608695652174, 15.82608695652174, 17.65217391304348, 17.65217391304348, 17.65217391304348, 17.65217391304348, 15.82608695652174, 15.954545454545455, 15.954545454545455, 17.181818181818183, 17.181818181818183, 17.818181818181817]","[2016.9939907529836, 2016.9939907529836, 1941.8654161603263, 1966.1401605652213, 1966.1401605652213, 1884.6316368041973, 1861.030616402488, 1867.1368278174232, 1867.1368278174232, 1867.1368278174232, 1839.7594549755258, 1839.7594549755258, 1833.7427774523053, 1839.7594549755258, 2086.9771317378622, 2364.4011074878736, 2364.4011074878736, 2364.4011074878736, 2299.637377031557, 3677.1029236981544, 3677.1029236981544, 3753.700428993929, 3762.1162238405245, 3625.9347249511547, 3467.662484661456, 3838.1392458432356, 3930.0774020608396, 3542.5804023704527, 3677.1029236981544, 3677.1029236981544, 3685.4513302849487, 3677.1029236981544, 3677.1029236981544, 3625.9347249511547, 3625.9347249511547, 3571.3778367285095, 3625.9347249511547, 3625.9347249511547, 3625.9347249511547, 3677.1029236981544, 4073.098623173341, 4797.322174847005, 4797.322174847005, 4356.487164185389, 4807.441913123661, 5132.256328644799, 3625.9347249511547, 3728.310631828583, 3785.264848296, 3736.366343737549, 3736.366343737549, 3736.366343737549, 3785.264848296, 3736.366343737549, 4282.826753196747, 3736.366343737549, 3685.4513302849487, 3709.5573782793294, 3736.366343737549, 3785.264848296, 3785.264848296, 4367.156996493318, 4367.156996493318, 4367.156996493318, 4367.156996493318, 3785.264848296, 3677.1029236981544, 3677.1029236981544, 4073.098623173341, 4073.098623173341, 4252.430937389247]"
dkZH6HJNQNLLDX6Aj,15,"[37, 7, 6, 6, 35, 6, 4, 0, 2, 3, 1, 3, 4, 10]","[11.458333333333334, 9.791666666666666, 9.791666666666666, 10.0, 9.583333333333334, 10.3125, 10.083333333333332, 10.083333333333332, 10.083333333333332, 10.083333333333332, 10.521739130434783, 10.521739130434783, 10.521739130434783, 11.478260869565219, 12.0]","[2583.888797814334, 2116.535021537437, 2122.35687735258, 2173.3879237447786, 2065.73445927324, 2275.270863795173, 2218.223199740135, 2218.223199740135, 2218.223199740135, 2211.6534166535753, 2248.534324208634, 2248.534324208634, 2241.8747676885932, 2525.092021838573, 2662.7370012115425]"
dkZH6HJNQNLLDX6Aj,6,"[8, 2, 4, 28, 67]","[12.0, 12.571428571428573, 12.571428571428573, 11.523809523809524, 14.547619047619047, 15.166666666666668]","[2474.17929532366, 2607.544006225139, 2607.544006225139, 2317.8168944223453, 3170.206840650586, 3736.366343737549]"
wJBnHrwE83fkAQy2j,5,"[24, 78, 2, 4]","[17.333333333333332, 17.604166666666668, 20.583333333333332, 20.3125, 20.3125]","[4357.4853756192015, 4442.351984581476, 5373.185514837114, 5286.05697459299, 5277.748309479197]"
dkZH6HJNQNLLDX6Aj,3,"[49, 27]","[3.4722222222222223, 7.2, 5.342105263157895]","[438.58549033188376, 1212.5757077256278, 791.7610745354916]"
dkZH6HJNQNLLDX6Aj,5,"[40, 78, 22, 13]","[14.024999999999999, 10.421052631578949, 11.25, 11.261904761904761, 11.261904761904761]","[2822.4954299567344, 1839.3768667312559, 2333.45557375261, 2251.634067701955, 2258.4305019037624]"
dkZH6HJNQNLLDX6Aj,5,"[50, 12, 43, 119]","[15.166666666666668, 16.333333333333336, 16.074074074074073, 15.86, 17.642857142857142]","[3720.173956634674, 4567.2465118307055, 4477.771700956806, 4071.0355998038785, 5103.488944594325]"
dkZH6HJNQNLLDX6Aj,8,"[4, 4, 11, 56, 141, 11, 11]","[17.0, 17.0, 17.0, 16.37037037037037, 17.642857142857142, 22.983870967741936, 23.75, 24.25]","[4571.264177073166, 4571.264177073166, 4571.264177073166, 4522.734286309578, 5103.488944594325, 7824.6394685209225, 7900.5392455947995, 8113.038053408575]"
dkZH6HJNQNLLDX6Aj,13,"[2, 12, 6, 13, 12, 42, 13, 0, 29, 6, 34, 6]","[18.661290322580648, 19.283333333333335, 19.283333333333335, 19.283333333333335, 22.75, 22.75, 18.416666666666668, 21.75, 21.75, 22.75, 22.75, 22.983870967741936, 22.983870967741936]","[5989.589565880243, 6048.577947968456, 6048.577947968456, 6048.577947968456, 7514.171440453134, 7514.171440453134, 5716.979870829327, 7112.3673267051345, 7112.3673267051345, 7514.171440453134, 7514.171440453134, 7824.6394685209225, 7824.6394685209225]"
WhsdfSEhYgY8kKiuu,5,"[61, 14, 12, 77]","[30.666666666666668, 31.36, 32.0, 32.32, 30.978260869565215]","[9014.43986919012, 9526.698490048411, 9775.988978724015, 9895.473466525982, 8661.118283697157]"
WhsdfSEhYgY8kKiuu,3,"[1, 7]","[29.217391304347824, 29.217391304347824, 27.717391304347824]","[8181.3503230917995, 8181.3503230917995, 7572.760866907322]"
dkZH6HJNQNLLDX6Aj,3,"[1, 29]","[6.857142857142857, 7.2, 5.342105263157895]","[1194.6558696804213, 1212.5757077256278, 791.7610745354916]"
dkZH6HJNQNLLDX6Aj,4,"[1, 72, 15]","[16.84090909090909, 17.642857142857142, 18.21428571428571, 16.704545454545453]","[3924.5617001174496, 3993.975716582112, 4256.800816021886, 3982.1783720365033]"
dkZH6HJNQNLLDX6Aj,3,"[1, 5]","[19.23913043478261, 20.113636363636363, 20.113636363636363]","[4898.60408089315, 4986.497694784774, 4976.124085513965]"
dkZH6HJNQNLLDX6Aj,12,"[4, 2, 18, 24, 7, 2, 9, 14, 318, 33, 139]","[21.477272727272727, 21.477272727272727, 21.477272727272727, 22.5, 23.522727272727273, 23.522727272727273, 23.522727272727273, 23.522727272727273, 23.522727272727273, 37.0, 39.65217391304348, 31.666666666666668]","[5388.869145077039, 5388.869145077039, 5388.869145077039, 5677.798986210644, 6011.349439973369, 6011.349439973369, 6011.349439973369, 6011.349439973369, 6011.349439973369, 11214.594665492907, 11798.302446217023, 9297.143336987192]"
dkZH6HJNQNLLDX6Aj,12,"[24, 2, 4, 6, 1, 108, 48, 1, 25, 51, 32]","[29.673913043478258, 30.65217391304348, 30.65217391304348, 30.65217391304348, 29.375, 30.65217391304348, 38.608695652173914, 38.608695652173914, 38.608695652173914, 37.333333333333336, 37.333333333333336, 37.333333333333336]","[8194.09169273575, 8538.92448542133, 8538.92448542133, 8538.92448542133, 8388.183873705335, 8538.92448542133, 11398.227801205105, 11398.227801205105, 11398.227801205105, 11338.069175653667, 11338.069175653667, 11338.069175653667]"
dkZH6HJNQNLLDX6Aj,8,"[0, 2, 79, 46, 131, 123, 333]","[5.818181818181818, 5.818181818181818, 6.4, 11.785714285714285, 11.785714285714285, 15.543478260869566, 11.785714285714285, 25.17857142857143]","[1013.6474045773273, 1013.6474045773273, 1040.6780020327226, 2370.494551113762, 2370.494551113762, 3590.7010806732847, 2370.494551113762, 7956.310499839826]"
dkZH6HJNQNLLDX6Aj,3,"[46, 239]","[12.673913043478262, 16.25, 25.17857142857143]","[2797.4241755531916, 4020.25844196891, 7956.310499839826]"
dkZH6HJNQNLLDX6Aj,3,"[64, 175]","[16.25, 19.599999999999998, 25.17857142857143]","[4020.25844196891, 5279.627171283151, 7956.310499839826]"
dkZH6HJNQNLLDX6Aj,7,"[8, 4, 61, 21, 2, 129]","[19.599999999999998, 19.599999999999998, 19.599999999999998, 20.730769230769234, 19.444444444444443, 19.444444444444443, 25.17857142857143]","[5279.627171283151, 5288.779058572699, 5279.627171283151, 5859.418574856523, 5589.506173073539, 5589.506173073539, 7956.310499839826]"
dkZH6HJNQNLLDX6Aj,4,"[51, 0, 78]","[19.444444444444443, 20.75, 20.75, 25.17857142857143]","[5589.506173073539, 6231.00461464833, 6231.00461464833, 7956.310499839826]"
dkZH6HJNQNLLDX6Aj,3,"[0, 78]","[20.75, 20.75, 25.17857142857143]","[6231.00461464833, 6231.00461464833, 7956.310499839826]"
dkZH6HJNQNLLDX6Aj,5,"[32, 33, 10, 0]","[25.17857142857143, 21.96551724137931, 24.56896551724138, 25.17857142857143, 25.17857142857143]","[7956.310499839826, 6889.895066651398, 7972.671936990554, 7956.310499839826, 7956.310499839826]"
dkZH6HJNQNLLDX6Aj,9,"[23, 0, 73, 27, 120, 5, 56, 62]","[17.47826086956522, 20.125, 20.125, 23.333333333333336, 23.916666666666664, 16.695652173913043, 16.434782608695652, 16.25, 20.3125]","[4195.295330497606, 5282.044582991614, 5282.044582991614, 6312.127751148178, 6497.9285071098375, 3977.863050106704, 3900.7560439100544, 3762.1162238405245, 5422.911649732497]"
dkZH6HJNQNLLDX6Aj,9,"[2, 4, 2, 1, 1, 24, 1, 0]","[19.17391304347826, 20.543478260869566, 20.543478260869566, 19.17391304347826, 20.543478260869566, 19.17391304347826, 20.3125, 20.3125, 20.3125]","[4838.472179553419, 5334.110443666432, 5324.187533485421, 4820.194943097161, 5314.176418501926, 4820.194943097161, 5422.911649732497, 5422.911649732497, 5422.911649732497]"
dkZH6HJNQNLLDX6Aj,3,"[1, 13]","[5.166666666666667, 5.425, 5.342105263157895]","[832.5403919796485, 842.947146879394, 791.7610745354916]"
zAyrvCg6d8qYtLiZt,5,"[4, 3, 20, 12]","[12.925, 12.925, 12.925, 12.649999999999999, 12.925]","[2554.3189241549294, 2554.3189241549294, 2561.24178337188, 2486.172178631205, 2561.24178337188]"
zAyrvCg6d8qYtLiZt,4,"[13, 15, 42]","[17.727272727272727, 16.0, 19.5, 20.630434782608695]","[4102.9784666583555, 3580.5579287410205, 4672.0469597695355, 5173.457702199903]"
zAyrvCg6d8qYtLiZt,4,"[5, 93, 7]","[20.630434782608695, 20.91304347826087, 22.62, 22.88]","[5173.457702199903, 5261.568001571602, 6221.843177734265, 6301.638097288391]"
