id,status_chain
AED5v2NzYAwmfMyjS,"['UNKNOWN', 'PARSEERROR', 'UNSAT', 'UNSAT', 'SAT', 'UNSAT']"
WTjHzHj7DLnfgTgx6,"['UNKNOWN', 'SAT', 'SAT', 'SAT', 'PARSEERROR', 'SAT', 'SAT', 'PARSEERROR', 'UNSAT', 'SAT', 'UNSAT', 'UNSAT', 'UNSAT']"
DRHFfQvaukLer5zxA,"['UNKNOWN', 'UNSAT', 'PARSEERROR', 'UNSAT', 'UNSAT', 'PARSEERROR', 'SAT', 'PARSEERROR', 'PARSEERROR']"
Gy4zvmQuDHS9eMxGk,"['UNKNOWN', 'UNSAT', 'UNSAT', 'UNSAT', 'SAT']"
jmqsGLkRiDXMdPPPF,"['UNKNOWN', 'UNSAT', 'UNSAT', 'SAT', 'UNSAT', 'UNSAT', 'UNSAT', 'SAT', 'UNSAT', 'UNSAT', 'UNSAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'UNSAT', 'SAT', 'SAT', 'SAT', 'SAT']"
QTWT7P7kR3nFxEYiD,"['UNKNOWN', 'SAT', 'SAT', 'SAT']"
TNdWWGzF9685JSH6T,"['UNKNOWN', 'UNSAT', 'UNSAT']"
xdT2SzjDbtNsEdjYJ,"['UNKNOWN', 'UNSAT', 'UNSAT', 'UNSAT', 'SAT', 'SAT', 'SAT', 'UNSAT', 'PARSEERROR', 'PARSEERROR', 'SAT', 'SAT']"
NrXy89hBJ5svtQiuM,"['UNKNOWN', 'PARSEERROR', 'PARSEERROR', 'UNSAT', 'PARSEERROR']"
ihzxWmY7cMkEY7xhn,"['UNKNOWN', 'UNSAT', 'SAT', 'UNSAT', 'SAT', 'SAT', 'UNSAT', 'UNSAT', 'PARSEERROR', 'UNSAT', 'PARSEERROR', 'UNSAT', 'PARSEERROR', 'SAT', 'PARSEERROR', 'UNSAT', 'PARSEERROR', 'UNSAT', 'SAT', 'PARSEERROR', 'SAT', 'PARSEERROR', 'UNSAT', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT', 'UNSAT', 'UNSAT']"
6irgGpiqvw2CeyETh,"['UNKNOWN', 'UNSAT', 'SAT', 'UNSAT', 'UNSAT', 'PARSEERROR', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'UNSAT', 'UNSAT', 'SAT', 'SAT', 'SAT', 'PARSEERROR', 'SAT', 'SAT', 'SAT', 'SAT', 'PARSEERROR', 'SAT', 'UNSAT', 'PARSEERROR', 'UNSAT', 'PARSEERROR', 'SAT', 'SAT', 'SAT', 'UNSAT']"
Yj5BBQBLcFeGyY83q,"['UNKNOWN', 'UNSAT', 'SAT', 'SAT', 'SAT', 'UNSAT', 'UNSAT', 'SAT', 'SAT', 'SAT', 'PARSEERROR', 'UNSAT', 'SAT', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT', 'UNSAT', 'SAT', 'UNSAT', 'PARSEERROR', 'PARSEERROR', 'SAT', 'SAT', 'PARSEERROR', 'PARSEERROR', 'SAT', 'UNSAT', 'UNSAT', 'PARSEERROR', 'PARSEERROR', 'UNSAT', 'UNSAT', 'SAT', 'PARSEERROR', 'SAT', 'SAT', 'SAT', 'SAT', 'PARSEERROR', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'UNSAT', 'UNSAT', 'SAT', 'UNSAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'UNSAT', 'SAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'SAT', 'PARSEERROR', 'PARSEERROR', 'SAT', 'SAT']"
dqiPCb8kw9R4xc3fH,"['UNKNOWN', 'SAT', 'UNSAT', 'UNSAT']"
NHrsFcPSMd5s7CwtB,"['UNKNOWN', 'PARSEERROR', 'UNSAT', 'PARSEERROR', 'UNSAT', 'SAT', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT', 'UNSAT', 'UNSAT', 'SAT', 'SAT', 'SAT', 'PARSEERROR', 'UNSAT', 'PARSEERROR', 'PARSEERROR', 'UNSAT', 'SAT', 'SAT', 'PARSEERROR', 'SAT', 'SAT', 'SAT', 'SAT', 'UNSAT', 'SAT', 'UNSAT']"
eYfn2WiHWTdSdRyKK,"['UNKNOWN', 'SAT', 'UNSAT', 'SAT', 'UNSAT', 'UNSAT', 'SAT', 'UNSAT', 'UNSAT', 'UNSAT', 'PARSEERROR', 'PARSEERROR', 'SAT', 'PARSEERROR', 'SAT', 'PARSEERROR', 'SAT', 'SAT']"
9YqtpFRheiZ92NNJQ,"['UNKNOWN', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'SAT', 'UNSAT', 'UNSAT', 'SAT', 'SAT', 'SAT', 'SAT', 'UNSAT', 'UNSAT', 'UNSAT', 'SAT', 'UNSAT']"
iLwuzc7bTWsqeG9qL,"['UNKNOWN', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'SAT', 'SAT', 'SAT', 'PARSEERROR', 'SAT', 'SAT']"
MbhvLGGiYF7jb9cmu,"['UNKNOWN', 'PARSEERROR', 'UNSAT', 'SAT', 'PARSEERROR', 'SAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'UNSAT', 'UNSAT', 'SAT', 'PARSEERROR', 'UNSAT', 'UNSAT', 'SAT', 'SAT', 'SAT', 'SAT', 'UNSAT', 'SAT', 'PARSEERROR', 'PARSEERROR', 'UNSAT', 'UNSAT', 'UNSAT', 'SAT']"
uoz4qPZAbN6fTb8oj,"['UNKNOWN', 'SAT', 'SAT', 'SAT', 'UNSAT', 'SAT', 'UNSAT', 'UNSAT']"
HeRuYSLoHoYf5QMGY,"['UNKNOWN', 'PARSEERROR', 'UNSAT', 'UNSAT', 'SAT', 'UNSAT', 'UNSAT', 'UNSAT', 'SAT', 'UNSAT', 'PARSEERROR', 'SAT', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT', 'UNSAT', 'UNSAT', 'SAT', 'UNSAT', 'UNSAT', 'UNSAT', 'PARSEERROR', 'UNSAT', 'UNSAT', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT', 'UNSAT', 'UNSAT', 'SAT', 'UNSAT', 'UNSAT', 'UNSAT', 'SAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT']"
paJruXvckDsrSeteg,"['UNKNOWN', 'SAT', 'SAT', 'PARSEERROR', 'SAT', 'UNSAT', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'UNSAT', 'UNSAT', 'PARSEERROR', 'PARSEERROR', 'SAT']"
oozmMcpF85wiPnNXj,"['UNKNOWN', 'UNSAT', 'PARSEERROR', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'SAT', 'UNSAT', 'UNSAT', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT', 'SAT', 'SAT']"
HDdpBAe6sB6rBSELK,"['UNKNOWN', 'PARSEERROR', 'UNSAT', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT', 'PARSEERROR', 'UNSAT', 'PARSEERROR', 'SAT', 'SAT', 'UNSAT', 'PARSEERROR', 'UNSAT', 'PARSEERROR', 'SAT', 'SAT', 'UNSAT', 'SAT', 'SAT', 'UNSAT', 'SAT', 'UNSAT', 'UNSAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT']"
gZjyBvgo4jmvHAzY5,"['UNKNOWN', 'UNSAT', 'SAT', 'UNSAT', 'SAT', 'UNSAT', 'UNSAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'UNSAT', 'UNSAT', 'SAT', 'UNSAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'PARSEERROR', 'SAT', 'SAT', 'PARSEERROR', 'SAT', 'UNSAT', 'SAT']"
3sW9bqAmmGrHLD2CX,"['UNKNOWN', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'PARSEERROR', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'SAT', 'SAT', 'UNSAT', 'SAT', 'UNSAT', 'UNSAT', 'PARSEERROR', 'PARSEERROR', 'UNSAT', 'PARSEERROR', 'SAT', 'UNSAT', 'UNSAT', 'PARSEERROR', 'UNSAT', 'SAT', 'UNSAT', 'SAT', 'UNSAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'UNSAT', 'UNSAT', 'SAT', 'UNSAT', 'SAT', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'UNSAT']"
aqZ99xsCwoybeNght,"['UNKNOWN', 'SAT', 'PARSEERROR', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT']"
ziuA2Apvo2H9jp3yx,"['UNKNOWN', 'UNSAT', 'PARSEERROR', 'SAT', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']"
sk2WyqRNhuHyTcWwa,"['UNKNOWN', 'SAT', 'SAT', 'UNSAT', 'SAT', 'UNSAT']"
Mx8qgrw3er36C5Suf,"['UNKNOWN', 'SAT', 'SAT', 'SAT', 'SAT', 'UNSAT', 'SAT', 'SAT']"
s955ShiZfWPrLkmBW,"['UNKNOWN', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR']"
hBiwYo6eJDJkLq2f6,"['UNKNOWN', 'PARSEERROR', 'PARSEERROR', 'UNSAT', 'SAT', 'UNSAT', 'SAT', 'UNSAT', 'UNSAT', 'PARSEERROR', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'PARSEERROR', 'PARSEERROR', 'UNSAT', 'UNSAT', 'SAT', 'SAT', 'PARSEERROR', 'UNSAT', 'PARSEERROR', 'PARSEERROR', 'UNSAT', 'SAT', 'SAT', 'SAT', 'UNSAT', 'PARSEERROR', 'SAT', 'UNSAT', 'SAT', 'UNSAT']"
WTrPg9N4ixxS9shzP,"['UNKNOWN', 'UNSAT', 'PARSEERROR', 'UNSAT', 'UNSAT', 'SAT', 'UNSAT', 'SAT', 'SAT', 'SAT', 'PARSEERROR', 'SAT', 'UNSAT', 'UNSAT', 'UNSAT', 'SAT', 'UNSAT', 'PARSEERROR', 'PARSEERROR', 'SAT', 'SAT', 'UNSAT', 'UNSAT']"
XrvdTZ7sFJxQobnBx,"['UNKNOWN', 'UNSAT', 'SAT', 'SAT', 'UNSAT', 'UNSAT', 'PARSEERROR', 'SAT', 'SAT', 'UNSAT', 'PARSEERROR', 'PARSEERROR', 'UNSAT', 'UNSAT']"
SrSkcGvaStov6deE7,"['UNKNOWN', 'PARSEERROR', 'PARSEERROR', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT', 'UNSAT', 'SAT', 'SAT', 'PARSEERROR', 'UNSAT', 'PARSEERROR', 'PARSEERROR', 'SAT', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT', 'SAT', 'SAT', 'PARSEERROR', 'UNSAT', 'SAT', 'UNSAT', 'UNSAT', 'PARSEERROR', 'UNSAT', 'PARSEERROR', 'PARSEERROR', 'SAT', 'PARSEERROR', 'PARSEERROR', 'SAT', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT', 'SAT', 'PARSEERROR', 'PARSEERROR', 'SAT', 'PARSEERROR', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT']"
H22fLmPSTYT3CDWfB,"['UNKNOWN', 'UNSAT', 'SAT', 'SAT', 'SAT', 'UNSAT', 'SAT', 'PARSEERROR', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT']"
xweAC6m8mkXSp8cjh,"['UNKNOWN', 'UNSAT', 'SAT', 'UNSAT', 'UNSAT', 'PARSEERROR', 'PARSEERROR', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'PARSEERROR', 'SAT', 'UNSAT', 'PARSEERROR', 'PARSEERROR', 'UNSAT', 'UNSAT', 'UNSAT']"
8JPPy4GFLXufpDxu5,"['UNKNOWN', 'SAT', 'SAT', 'UNSAT']"
oLD74cgLZG5DiaJYz,"['UNKNOWN', 'SAT', 'SAT', 'UNSAT', 'SAT', 'SAT']"
cGtzsLGMuwiCXTBLH,"['UNKNOWN', 'UNSAT', 'UNSAT', 'UNSAT', 'SAT']"
vvaGCW5eHtoWjvdLf,"['UNKNOWN', 'UNSAT', 'UNSAT']"
pZeKqrSveXbK7CiSq,"['UNKNOWN', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'PARSEERROR', 'PARSEERROR', 'SAT', 'SAT', 'SAT', 'SAT', 'PARSEERROR', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'UNSAT', 'PARSEERROR', 'SAT', 'UNSAT']"
qEPhJ6PztWwBmypGJ,"['UNKNOWN', 'SAT', 'UNSAT', 'UNSAT', 'UNSAT', 'PARSEERROR', 'PARSEERROR', 'SAT', 'PARSEERROR', 'SAT', 'SAT', 'PARSEERROR', 'SAT', 'PARSEERROR', 'SAT', 'UNSAT', 'PARSEERROR', 'UNSAT', 'UNSAT', 'SAT', 'PARSEERROR', 'PARSEERROR', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'SAT', 'UNSAT', 'UNSAT', 'PARSEERROR', 'UNSAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'PARSEERROR', 'SAT', 'UNSAT', 'SAT', 'UNSAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'UNSAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'PARSEERROR', 'PARSEERROR', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'UNSAT', 'PARSEERROR', 'UNSAT', 'SAT', 'SAT', 'UNSAT']"
4av3fgcfW3vBeA9qx,"['UNKNOWN', 'UNSAT', 'SAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'PARSEERROR', 'PARSEERROR', 'UNSAT', 'PARSEERROR', 'UNSAT', 'SAT', 'UNSAT', 'PARSEERROR', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'PARSEERROR', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'UNSAT', 'PARSEERROR', 'PARSEERROR', 'SAT', 'SAT', 'SAT', 'SAT', 'UNSAT', 'UNSAT', 'UNSAT', 'SAT', 'UNSAT', 'SAT', 'UNSAT', 'SAT', 'UNSAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'UNSAT']"
qGzXPSyFhJMkDT2k9,"['UNKNOWN', 'PARSEERROR', 'SAT', 'SAT', 'SAT', 'SAT', 'PARSEERROR', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'UNSAT']"
dhXeW89H939q58r7R,"['UNKNOWN', 'SAT', 'SAT', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT', 'PARSEERROR', 'SAT']"
dYdRMaKPqWMLfokpw,"['UNKNOWN', 'SAT', 'UNSAT', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT', 'PARSEERROR', 'UNSAT', 'PARSEERROR', 'UNSAT', 'SAT', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT', 'PARSEERROR', 'UNSAT', 'UNSAT', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT', 'PARSEERROR', 'UNSAT', 'UNSAT']"
gBs6egpaifo5HPe3p,"['UNKNOWN', 'UNSAT', 'PARSEERROR', 'UNSAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'SAT', 'UNSAT', 'SAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'PARSEERROR', 'PARSEERROR', 'UNSAT', 'PARSEERROR', 'PARSEERROR', 'UNSAT', 'UNSAT', 'SAT', 'SAT', 'UNSAT', 'SAT', 'SAT', 'SAT', 'UNSAT', 'UNSAT']"
mt5bjfCQW8uyASuBq,"['UNKNOWN', 'PARSEERROR', 'SAT']"
xM7kREwYDWraPfRAC,"['UNKNOWN', 'UNSAT', 'PARSEERROR', 'PARSEERROR', 'UNSAT', 'UNSAT', 'SAT', 'SAT', 'SAT', 'UNSAT', 'PARSEERROR', 'PARSEERROR', 'UNSAT', 'PARSEERROR', 'UNSAT', 'PARSEERROR', 'SAT', 'PARSEERROR', 'SAT', 'UNSAT']"
h34oaPJmSwnejQJuP,"['UNKNOWN', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'PARSEERROR', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'SAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'PARSEERROR', 'SAT', 'PARSEERROR', 'SAT', 'SAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'PARSEERROR', 'UNSAT', 'UNSAT', 'SAT', 'UNSAT', 'SAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'PARSEERROR', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'SAT', 'SAT', 'SAT', 'UNSAT']"
ohH7xhrv9YEuaLS7C,"['UNKNOWN', 'PARSEERROR', 'SAT', 'PARSEERROR', 'UNSAT']"
ptkH42AbYvnzkCBw6,"['UNKNOWN', 'UNSAT', 'PARSEERROR', 'SAT', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'PARSEERROR', 'SAT', 'PARSEERROR', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT']"
zX4KZrPgxvpMu99yD,"['UNKNOWN', 'UNSAT', 'SAT', 'SAT']"
32KpMmwrqou7yrFJi,"['UNKNOWN', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'PARSEERROR', 'PARSEERROR', 'UNSAT', 'UNSAT', 'PARSEERROR', 'PARSEERROR', 'UNSAT']"
y5WownnuLGHw5GJWA,"['UNKNOWN', 'SAT', 'UNSAT']"
hii6AK6Mvg8RR9EsT,"['UNKNOWN', 'UNSAT', 'SAT', 'SAT', 'UNSAT', 'UNSAT', 'PARSEERROR', 'UNSAT', 'UNSAT', 'UNSAT', 'PARSEERROR', 'UNSAT', 'SAT', 'UNSAT', 'UNSAT', 'PARSEERROR', 'PARSEERROR', 'UNSAT', 'SAT', 'UNSAT']"
zY8EyEKKKX6QezPhK,"['UNKNOWN', 'UNSAT', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'UNSAT', 'SAT', 'UNSAT', 'UNSAT', 'SAT', 'SAT', 'UNSAT', 'SAT', 'SAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT']"
CLRM9SNssPXnwmkbi,"['UNKNOWN', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'SAT', 'UNSAT', 'SAT', 'SAT', 'SAT', 'UNSAT', 'SAT', 'UNSAT', 'SAT', 'SAT', 'PARSEERROR', 'PARSEERROR', 'SAT', 'UNSAT', 'SAT', 'UNSAT', 'UNSAT', 'PARSEERROR', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'SAT', 'UNSAT', 'PARSEERROR', 'UNSAT', 'SAT', 'PARSEERROR', 'UNSAT', 'PARSEERROR', 'UNSAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT']"
9wTDT2G6rtmqPEZKF,"['UNKNOWN', 'UNSAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'UNSAT', 'UNSAT', 'UNSAT', 'SAT', 'PARSEERROR', 'UNSAT', 'SAT', 'UNSAT', 'UNSAT', 'PARSEERROR', 'PARSEERROR', 'SAT', 'SAT', 'SAT', 'SAT', 'UNSAT', 'SAT', 'UNSAT', 'SAT', 'UNSAT', 'UNSAT', 'PARSEERROR', 'PARSEERROR', 'SAT', 'SAT', 'PARSEERROR', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'PARSEERROR', 'UNSAT', 'SAT', 'SAT', 'PARSEERROR', 'SAT', 'SAT', 'SAT', 'SAT', 'UNSAT', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT', 'UNSAT']"
7H42KkARChTCZbNa6,"['UNKNOWN', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT']"
TQNJrXpEDbNyRvNok,"['UNKNOWN', 'PARSEERROR', 'UNSAT', 'UNSAT', 'UNSAT', 'SAT', 'SAT', 'UNSAT', 'UNSAT', 'SAT', 'SAT', 'SAT', 'PARSEERROR', 'SAT']"
vHp7T72BnnS9oPnvk,"['UNKNOWN', 'UNSAT', 'SAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'PARSEERROR', 'SAT', 'UNSAT', 'UNSAT']"
zk6ooEFyFj2aTz7Pz,"['UNKNOWN', 'UNSAT', 'SAT', 'PARSEERROR', 'SAT', 'SAT', 'UNSAT', 'UNSAT', 'UNSAT', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT', 'SAT', 'UNSAT', 'SAT', 'UNSAT', 'PARSEERROR', 'UNSAT']"
xZ7E6N7LGohAgknkg,"['UNKNOWN', 'UNSAT', 'SAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'SAT', 'SAT', 'UNSAT', 'SAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'SAT', 'UNSAT', 'SAT', 'UNSAT']"
gksyNcfGaDgN76xMs,"['UNKNOWN', 'PARSEERROR', 'UNSAT', 'PARSEERROR', 'SAT', 'SAT', 'PARSEERROR', 'SAT', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'PARSEERROR', 'SAT', 'SAT', 'PARSEERROR', 'PARSEERROR', 'SAT', 'SAT', 'UNSAT', 'UNSAT', 'PARSEERROR', 'UNSAT']"
8SEejHZyS6FASMzpC,"['UNKNOWN', 'UNSAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'PARSEERROR', 'UNSAT', 'UNSAT', 'PARSEERROR', 'UNSAT', 'UNSAT', 'SAT', 'UNSAT', 'SAT', 'UNSAT', 'PARSEERROR', 'PARSEERROR', 'UNSAT', 'UNSAT']"
mqAxQJDQCWZZ8kfkK,"['UNKNOWN', 'UNSAT', 'UNSAT', 'SAT', 'UNSAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'PARSEERROR', 'SAT', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT', 'SAT', 'PARSEERROR', 'UNSAT', 'UNSAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'PARSEERROR', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT']"
EXCkMSTMWvZSPmSmv,"['UNKNOWN', 'SAT', 'UNSAT', 'SAT', 'SAT', 'SAT']"
Z9Y6922q4sQsux4HY,"['UNKNOWN', 'UNSAT', 'PARSEERROR', 'PARSEERROR']"
wKJLb3RJ5z2tEoxJK,"['UNKNOWN', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'UNSAT', 'SAT', 'UNSAT', 'PARSEERROR', 'PARSEERROR', 'UNSAT', 'SAT', 'UNSAT', 'SAT', 'SAT', 'UNSAT', 'SAT']"
hiTSY2mB7WnAWvYNG,"['UNKNOWN', 'UNSAT']"
ewunnZhXabfYidKmL,"['UNKNOWN', 'UNSAT', 'SAT']"
eSyyuybBZtf25iFfE,"['UNKNOWN', 'UNSAT', 'PARSEERROR', 'SAT', 'SAT', 'UNSAT', 'UNSAT']"
7bAPLFnCoNyYzf7gc,"['UNKNOWN', 'SAT', 'PARSEERROR', 'UNSAT', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT', 'SAT', 'PARSEERROR', 'SAT', 'UNSAT', 'UNSAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR']"
NXJDPA856MBGydFy2,"['UNKNOWN', 'UNSAT']"
FLtcfxNmWHgysadPg,"['UNKNOWN', 'PARSEERROR', 'UNSAT', 'SAT', 'SAT', 'UNSAT', 'UNSAT', 'PARSEERROR', 'UNSAT', 'UNSAT', 'SAT', 'UNSAT', 'UNSAT', 'UNSAT']"
