id,chain_len,distances,halstead_difficulty,halstead_effort
WPgmXrpkNZhLekXrq,17,"[1576, 27, 2, 2, 8, 10, 0, 8, 0, 2, 20, 28, 61, 0, 91, 1]","[0, 6.672413793103448, 7.758620689655173, 6.982758620689655, 7.758620689655173, 6.827586206896552, 6.672413793103448, 6.672413793103448, 7.586206896551724, 7.586206896551724, 7.586206896551724, 8.724137931034484, 8.433333333333334, 10.765625, 10.765625, 13.421052631578947, 13.783783783783784]","[0, 1584.1727933224374, 1907.4371056984166, 1672.6756157663037, 1912.9282425047106, 1625.9069631789114, 1584.1727933224374, 1584.1727933224374, 1859.6121047530376, 1859.6121047530376, 1854.10443169525, 2218.566423680518, 2192.1088026640737, 3175.3910522853926, 3175.3910522853926, 4895.732674322383, 4933.180909975028]"
HrjLd5kK4xaLWXSzn,21,"[1595, 67, 32, 33, 0, 17, 11, 10, 5, 60, 26, 2, 28, 15, 11, 6, 10, 25, 4, 0]","[0, 7.758620689655173, 9.310344827586206, 11.0, 11.75862068965517, 11.75862068965517, 11.948275862068966, 12.827586206896552, 15.206896551724139, 15.206896551724139, 17.5, 19.466666666666665, 19.13793103448276, 19.913793103448278, 19.655172413793103, 19.913793103448278, 19.913793103448278, 20.17241379310345, 22.344827586206897, 22.344827586206897, 22.344827586206897]","[0, 1901.8760162246977, 2368.7278412855294, 2916.916912835028, 3164.442586215242, 3164.442586215242, 3221.956290742066, 3531.2300908773686, 4416.997644949167, 4416.997644949167, 5429.668988605006, 6247.921595496725, 5875.350887305794, 6172.346709410287, 6073.1374051984, 6162.733740312643, 6162.733740312643, 6262.1713755103665, 7147.743902056945, 7147.743902056945, 7147.743902056945]"
hGcpKH7wTpmv9tZyz,34,"[1560, 22, 13, 32, 36, 37, 1, 10, 65, 0, 12, 56, 49, 68, 30, 36, 0, 29, 91, 59, 0, 77, 3, 2, 0, 34, 0, 51, 53, 0, 1, 1, 5]","[0, 5.777777777777778, 5.777777777777778, 5.777777777777778, 6.222222222222222, 8.214285714285714, 9.166666666666668, 9.482758620689655, 10.551724137931034, 11.586206896551724, 11.586206896551724, 11.793103448275861, 12.413793103448278, 12.413793103448278, 13.6, 13.4, 15.383333333333333, 15.383333333333333, 17.5, 15.306451612903226, 19.596774193548388, 19.596774193548388, 22.967741935483872, 22.967741935483872, 22.967741935483872, 22.967741935483872, 24.0, 24.0, 25.806451612903224, 27.612903225806452, 27.612903225806452, 27.612903225806452, 27.612903225806452, 27.612903225806452]","[0, 1235.279390148474, 1235.279390148474, 1235.279390148474, 1352.2809551814157, 1978.9388937575577, 2427.6697166711847, 2450.1292346555265, 2808.50996367421, 3142.2152693976245, 3142.2152693976245, 3212.41901700073, 3424.279514115615, 3424.279514115615, 3938.3199064014975, 3873.5515081808444, 4607.750207899226, 4607.750207899226, 5415.735711183837, 4714.387096774193, 6435.9600820253, 6435.9600820253, 7854.458938648293, 7864.474188774397, 7864.474188774397, 7864.474188774397, 8289.365357972656, 8289.365357972656, 9027.57017561007, 9764.127245680185, 9764.127245680185, 9774.275449015879, 9774.275449015879, 9764.127245680185]"
95vB8o9kjSThqhwfo,29,"[2402, 39, 5, 5, 2, 4, 8, 2, 6, 6, 17, 2, 197, 4, 115, 127, 127, 15, 21, 6, 122, 90, 1, 18, 25, 7, 0, 0]","[0, 38.82857142857143, 38.38235294117647, 38.38235294117647, 38.38235294117647, 38.38235294117647, 38.38235294117647, 38.38235294117647, 38.38235294117647, 38.38235294117647, 38.38235294117647, 38.38235294117647, 38.38235294117647, 45.388888888888886, 45.388888888888886, 47.0, 42.5, 47.0, 47.0, 46.5, 47.0, 45.388888888888886, 50.55555555555556, 50.55555555555556, 50.0, 50.55555555555556, 50.55555555555556, 50.55555555555556, 50.55555555555556]","[0, 16520.742434712545, 15933.115999375173, 15921.712223785422, 15933.115999375173, 15933.115999375173, 15944.474789539976, 15933.115999375173, 15933.115999375173, 15933.115999375173, 15933.115999375173, 15944.474789539976, 15944.474789539976, 20506.134982954576, 20506.134982954576, 21132.478038316403, 18806.966980899062, 21132.478038316403, 21098.096940511692, 20885.02307316359, 21132.478038316403, 20506.134982954576, 23495.980034278655, 23495.980034278655, 23212.05277141133, 23495.980034278655, 23495.980034278655, 23495.980034278655, 23495.980034278655]"
mbXWCkvKnFusEA3qi,3,"[1595, 67]","[0, 7.758620689655173, 9.310344827586206]","[0, 1901.8760162246977, 2368.7278412855294]"
ccFsfeQt5Mmf5NuAG,11,"[2003, 32, 29, 6, 10, 0, 38, 137, 0, 21]","[0, 18.774193548387096, 19.161290322580644, 18.774193548387096, 18.774193548387096, 18.774193548387096, 18.774193548387096, 19.161290322580644, 21.677419354838708, 21.677419354838708, 24.112903225806452]","[0, 5910.921693633907, 6062.148171030809, 5910.921693633907, 5910.921693633907, 5910.921693633907, 5910.921693633907, 6069.374257944085, 7005.6020170017955, 7005.6020170017955, 8023.295268794551]"
Pm9oAzxXsC6F4gFC2,13,"[1566, 2, 2, 17, 6, 54, 25, 2, 28, 31, 5, 51]","[0, 7.068965517241379, 7.321428571428571, 6.5892857142857135, 5.571428571428571, 5.777777777777778, 7.071428571428571, 8.392857142857142, 7.553571428571429, 8.928571428571429, 8.392857142857142, 8.392857142857142, 10.241379310344827]","[0, 1700.9844960872856, 1716.5612771869862, 1504.2497507980693, 1225.195476759507, 1235.279390148474, 1639.6599356118159, 2027.604978615696, 1776.8222575763862, 2191.592870609083, 2027.604978615696, 2027.604978615696, 2678.8002302056348]"
tQYDMuhH7gg5AZeWS,19,"[2401, 2, 2, 134, 0, 3, 2, 2, 0, 0, 0, 134, 74, 13, 33, 4, 2, 5]","[0, 38.82857142857143, 38.82857142857143, 38.82857142857143, 34.94117647058823, 34.94117647058823, 34.94117647058823, 34.94117647058823, 34.94117647058823, 34.94117647058823, 34.94117647058823, 34.94117647058823, 38.82857142857143, 37.05882352941176, 37.32352941176471, 38.38235294117647, 38.38235294117647, 38.38235294117647, 38.38235294117647]","[0, 16543.406229764474, 16543.406229764474, 16532.095958049656, 14277.489233970613, 14277.489233970613, 14288.763625651847, 14288.763625651847, 14288.763625651847, 14288.763625651847, 14288.763625651847, 14288.763625651847, 16543.406229764474, 15316.971206277294, 15448.95904392084, 15921.712223785422, 15933.115999375173, 15933.115999375173, 15921.712223785422]"
2YveHHMQgm2f33s8e,5,"[1734, 27, 1, 22]","[0, 12.222222222222223, 12.214285714285714, 12.214285714285714, 12.222222222222223]","[0, 3153.0116923615824, 3253.0118958587336, 3253.0118958587336, 3153.0116923615824]"
GjZzwAQ7TwfYyYn8x,24,"[1662, 79, 1, 0, 79, 1, 1, 1, 30, 6, 73, 0, 12, 1, 28, 55, 1, 0, 0, 0, 0, 0, 6]","[0, 11.741935483870968, 13.34375, 13.774193548387096, 13.774193548387096, 14.848484848484848, 14.848484848484848, 15.3125, 15.806451612903228, 16.693548387096772, 16.935483870967744, 19.112903225806452, 19.112903225806452, 18.75, 19.112903225806452, 18.870967741935484, 18.636363636363637, 19.21875, 19.21875, 19.21875, 19.21875, 19.21875, 19.21875, 18.984375]","[0, 3446.9659625875447, 4146.234384921714, 4186.94075335713, 4186.94075335713, 4853.186091763931, 4853.186091763931, 4898.362026128755, 4946.452536904213, 5313.017398816829, 5408.442751740086, 6249.768840951258, 6249.768840951258, 6264.387177535762, 6249.768840951258, 6170.657842964533, 6422.755040522451, 6485.4772577150525, 6485.4772577150525, 6485.4772577150525, 6485.4772577150525, 6485.4772577150525, 6485.4772577150525, 6388.507073230156]"
6eF7nMEjyRZec9mKk,9,"[1644, 63, 4, 1, 1, 1, 3, 2]","[0, 9.428571428571429, 10.083333333333332, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0]","[0, 2363.029354086171, 2722.333247173138, 3049.1597330904533, 3049.1597330904533, 3049.1597330904533, 3049.1597330904533, 3049.1597330904533, 3049.1597330904533]"
ATfRrqcjKzvQTPT2F,27,"[1563, 23, 1, 31, 2, 46, 2, 51, 58, 55, 1, 1, 59, 47, 1, 1, 9, 85, 6, 37, 2, 8, 50, 24, 2, 1]","[0, 6.5, 6.9642857142857135, 7.222222222222222, 7.5, 7.777777777777778, 10.071428571428571, 10.910714285714286, 13.660714285714285, 16.285714285714285, 17.066666666666666, 17.655172413793103, 17.655172413793103, 21.10344827586207, 22.64516129032258, 22.64516129032258, 23.400000000000002, 22.1, 27.0, 27.0, 24.366666666666667, 24.366666666666667, 25.8, 23.516666666666666, 23.306451612903224, 23.306451612903224, 24.083333333333336]","[0, 1434.252225965122, 1622.0709698415071, 1637.8806284169605, 1780.6593413314217, 1798.0146955354317, 2582.0689199869025, 2867.1723632354565, 3850.2357192131403, 4801.343660885102, 5383.972279908152, 5448.547659577216, 5448.547659577216, 6806.209299816395, 7910.74442635074, 7910.74442635074, 8007.6106846325865, 7405.186269700737, 9500.868274036544, 9500.868274036544, 8332.860206400233, 8332.860206400233, 9010.752463491615, 7989.892818293588, 8129.424426816101, 8129.424426816101, 8225.39679852157]"
y2nGhi4Rrz4YGnBy9,6,"[1990, 14, 6, 1, 3]","[0, 22.75, 23.0, 23.0, 24.533333333333335, 24.533333333333335]","[0, 7505.026153969839, 7605.933639629166, 7605.933639629166, 8293.284679654913, 8293.284679654913]"
rgGofRyutkLSKsJLe,13,"[1592, 62, 8, 47, 50, 25, 7, 48, 40, 48, 36, 1]","[0, 6.982758620689655, 8.1, 8.379310344827585, 10.517241379310345, 11.724137931034482, 12.137931034482758, 13.448275862068964, 12.206896551724137, 9.482758620689655, 7.603448275862069, 6.428571428571429, 6.666666666666667]","[0, 1667.7989680739656, 2060.7932219184104, 2077.192106973464, 2742.6180610635997, 3124.280054752568, 3286.0701825123833, 3746.3003345840752, 3339.433841840492, 2424.067773594574, 1851.8719535826829, 1463.0747876739326, 1475.1165554737179]"
iRprCcFdQqgGm7gtH,108,"[3184, 0, 0, 0, 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 40, 4, 115, 38, 114, 7, 60, 32, 0, 0, 0, 0, 203, 4, 58, 5, 9, 4, 2, 2, 7, 2, 17, 6, 15, 17, 8, 1, 2, 7, 7, 5, 7, 12, 1, 5, 5, 95, 2, 1, 1, 5, 7, 5, 5, 5, 5, 5, 5, 2, 6, 1, 2, 14, 12, 4, 2, 2, 2, 0, 0, 0, 15, 5, 3, 13, 24, 7, 15, 2, 3, 1, 5, 5, 2, 2, 5, 5, 2, 7, 5, 2, 10, 12, 2, 2, 9, 2, 5, 1, 2]","[0, 50.310810810810814, 50.310810810810814, 50.310810810810814, 50.310810810810814, 50.310810810810814, 50.310810810810814, 50.310810810810814, 50.310810810810814, 50.310810810810814, 53.2972972972973, 53.2972972972973, 53.2972972972973, 53.2972972972973, 53.2972972972973, 53.2972972972973, 53.2972972972973, 56.67567567567568, 56.67567567567568, 50.310810810810814, 50.310810810810814, 56.67567567567568, 56.67567567567568, 54.67567567567568, 53.68421052631579, 53.68421052631579, 53.68421052631579, 53.68421052631579, 53.68421052631579, 53.51351351351351, 53.51351351351351, 51.300000000000004, 51.300000000000004, 52.38461538461538, 51.300000000000004, 51.300000000000004, 51.300000000000004, 51.300000000000004, 51.300000000000004, 51.75, 51.975, 51.300000000000004, 51.75, 51.75, 51.75, 51.75, 51.525, 51.75, 51.75, 51.75, 51.75, 51.75, 51.75, 51.75, 51.75, 51.75, 51.75, 51.75, 51.75, 52.84615384615384, 52.84615384615384, 52.84615384615384, 52.84615384615384, 52.84615384615384, 52.84615384615384, 52.84615384615384, 52.84615384615384, 51.525, 52.84615384615384, 52.84615384615384, 52.84615384615384, 52.84615384615384, 52.84615384615384, 52.84615384615384, 52.84615384615384, 52.84615384615384, 52.84615384615384, 52.84615384615384, 52.84615384615384, 52.84615384615384, 51.75, 51.75, 52.199999999999996, 51.525, 51.75, 51.75, 51.75, 51.75, 51.75, 52.84615384615384, 51.75, 51.75, 51.75, 52.84615384615384, 51.75, 51.75, 52.84615384615384, 51.75, 51.75, 51.75, 51.75, 51.75, 51.75, 51.525, 51.525, 50.26829268292683, 51.525, 51.525]","[0, 23272.11670191882, 23272.11670191882, 23272.11670191882, 23272.11670191882, 23272.11670191882, 23272.11670191882, 23272.11670191882, 23272.11670191882, 23272.11670191882, 24898.194391628695, 24898.194391628695, 24898.194391628695, 24898.194391628695, 24898.194391628695, 24898.194391628695, 24898.194391628695, 26989.04922603185, 26977.90395541279, 23272.11670191882, 23272.11670191882, 26977.90395541279, 26977.90395541279, 25667.40276246328, 25699.420551065556, 25699.420551065556, 25699.420551065556, 25699.420551065556, 25699.420551065556, 25245.45944251603, 25245.45944251603, 25675.787687384876, 25675.787687384876, 25744.783498141394, 25675.787687384876, 25675.787687384876, 25686.61390957916, 25675.787687384876, 25686.61390957916, 25944.534353608837, 26079.027875643438, 25675.787687384876, 25933.69517607137, 25933.69517607137, 25933.69517607137, 25933.69517607137, 25799.27449690187, 25933.69517607137, 25933.69517607137, 25933.69517607137, 25933.69517607137, 25933.69517607137, 25933.69517607137, 25933.69517607137, 25933.69517607137, 25933.69517607137, 25933.69517607137, 25933.69517607137, 25933.69517607137, 26004.573763455464, 26004.573763455464, 26004.573763455464, 26004.573763455464, 26004.573763455464, 26004.573763455464, 26004.573763455464, 26004.573763455464, 25799.27449690187, 26004.573763455464, 25993.613529669034, 26004.573763455464, 25993.613529669034, 25993.613529669034, 26004.573763455464, 25993.613529669034, 26004.573763455464, 26004.573763455464, 26004.573763455464, 26004.573763455464, 25993.613529669034, 25911.935084224588, 25922.828798561764, 26181.045131934912, 25799.27449690187, 25933.69517607137, 25911.935084224588, 25911.935084224588, 25922.828798561764, 25922.828798561764, 25993.613529669034, 25922.828798561764, 25911.935084224588, 25922.828798561764, 25993.613529669034, 25911.935084224588, 25911.935084224588, 25993.613529669034, 25911.935084224588, 25911.935084224588, 25911.935084224588, 25911.935084224588, 25911.935084224588, 25911.935084224588, 25799.27449690187, 25799.27449690187, 25603.98982871674, 25799.27449690187, 25799.27449690187]"
XQLhgYBKTaHzGeyT4,19,"[1583, 8, 11, 27, 55, 13, 0, 69, 38, 75, 0, 6, 40, 4, 16, 0, 2, 100]","[0, 8.25, 8.689655172413794, 8.25, 8.053571428571429, 8.839285714285715, 9.035714285714285, 9.035714285714285, 11.431034482758621, 9.724137931034482, 10.928571428571429, 10.928571428571429, 10.017857142857142, 11.0, 12.0, 12.0, 12.0, 12.0, 15.689655172413794]","[0, 2004.1224136670494, 2225.9857609965215, 2004.1224136670494, 1944.1575743953686, 2179.3718191392954, 2240.355915341665, 2240.355915341665, 3131.9845901442, 2555.3578621939346, 2844.83594271543, 2844.83594271543, 2536.343819546374, 2837.710523125424, 3182.0911776382127, 3275.840049513883, 3275.840049513883, 3275.840049513883, 4559.292291873017]"
DNGLkWufBsjm8aCxz,26,"[1581, 9, 3, 16, 13, 6, 1, 4, 6, 6, 61, 47, 3, 141, 37, 4, 44, 4, 44, 4, 56, 3, 34, 29, 26]","[0, 7.5, 8.155172413793103, 9.0, 9.0, 8.446428571428571, 7.586206896551724, 8.446428571428571, 7.678571428571429, 7.678571428571429, 7.678571428571429, 9.821428571428571, 11.399999999999999, 12.35, 17.647058823529413, 18.58823529411765, 18.58823529411765, 19.764705882352942, 21.0, 21.614285714285714, 21.614285714285714, 23.071428571428573, 23.071428571428573, 23.65714285714286, 21.614285714285714, 21.5]","[0, 1769.694209204251, 2038.1170440405626, 2249.2539048396907, 2249.2539048396907, 2064.346630646408, 1854.10443169525, 2064.346630646408, 1823.0559923155033, 1823.0559923155033, 1823.0559923155033, 2474.193003924465, 3174.135949694117, 3520.5198330932762, 6205.961471944809, 6606.746259829123, 6616.427585237143, 7114.970317250054, 7721.324554588605, 8198.736886282824, 8188.3757853029465, 8878.940786556826, 8878.940786556826, 9214.045323436474, 8188.3757853029465, 7926.399694128733]"
bHBFcM83p8WQNxyJL,35,"[1615, 3, 8, 5, 8, 5, 151, 0, 80, 2, 70, 134, 3, 4, 12, 75, 66, 71, 13, 3, 80, 39, 0, 2, 12, 6, 1, 6, 15, 6, 6, 20, 15, 31]","[0, 7.96875, 7.96875, 8.9375, 8.9375, 8.9375, 8.9375, 15.208333333333332, 15.208333333333332, 12.558823529411764, 12.558823529411764, 14.0, 15.214285714285714, 16.228571428571428, 16.228571428571428, 16.228571428571428, 18.742857142857144, 20.571428571428573, 22.743243243243246, 24.56756756756757, 24.324324324324323, 26.756756756756754, 25.052631578947366, 25.052631578947366, 25.72972972972973, 25.052631578947366, 26.52631578947368, 26.52631578947368, 25.052631578947366, 25.27027027027027, 26.756756756756754, 25.27027027027027, 26.27027027027027, 25.783783783783782, 25.783783783783782]","[0, 2161.8910198626704, 2156.3726512668713, 2488.7053041882737, 2488.7053041882737, 2494.900293083198, 2494.900293083198, 5402.83643579103, 5402.83643579103, 4047.505180296613, 4047.505180296613, 4738.1269485874445, 5272.310903217482, 5736.27426270062, 5726.446578782013, 5736.27426270062, 6814.779788997452, 7623.8971935519085, 9089.280066597265, 10045.790222721569, 9923.883769914917, 11117.496296590469, 10440.8993009461, 10440.8993009461, 10517.598300353442, 10430.464201373905, 11244.821299449088, 11244.821299449088, 10430.464201373905, 10308.95111138389, 11117.496296590469, 10308.95111138389, 10870.530328940755, 10646.864453276366, 10646.864453276366]"
L2iJtcgbjZpZ2DdmC,17,"[1593, 1, 3, 6, 9, 28, 10, 7, 7, 17, 35, 4, 3, 97, 48, 0]","[0, 7.5, 7.758620689655173, 6.982758620689655, 7.758620689655173, 7.758620689655173, 6.982758620689655, 7.586206896551724, 7.586206896551724, 6.672413793103448, 6.982758620689655, 8.25, 7.5, 7.5, 8.379310344827585, 10.344827586206897, 10.344827586206897]","[0, 1891.134224453131, 1907.4371056984166, 1667.7989680739656, 1907.4371056984166, 1901.8760162246977, 1667.7989680739656, 1848.5247608739987, 1848.5247608739987, 1574.417606809299, 1667.7989680739656, 1997.8916203911147, 1769.694209204251, 1769.694209204251, 2077.192106973464, 2691.9785000367756, 2691.9785000367756]"
J46yZervAy6kioMsx,62,"[1591, 8, 69, 72, 39, 5, 8, 8, 25, 12, 1, 13, 7, 0, 5, 4, 50, 7, 7, 0, 4, 7, 4, 7, 7, 2, 25, 72, 4, 6, 1, 7, 2, 16, 7, 21, 6, 34, 19, 54, 1, 4, 20, 86, 7, 12, 79, 0, 4, 31, 28, 10, 5, 1, 5, 2, 8, 37, 32, 16, 5]","[0, 6.982758620689655, 6.982758620689655, 8.379310344827585, 10.862068965517242, 11.568965517241379, 11.568965517241379, 11.568965517241379, 11.568965517241379, 13.216666666666665, 11.568965517241379, 11.568965517241379, 11.568965517241379, 11.568965517241379, 11.568965517241379, 10.517241379310345, 11.568965517241379, 14.068965517241377, 14.068965517241377, 14.068965517241377, 14.068965517241377, 14.068965517241377, 12.89655172413793, 12.89655172413793, 14.068965517241377, 14.068965517241377, 14.068965517241377, 14.068965517241377, 15.400000000000002, 15.400000000000002, 15.400000000000002, 15.400000000000002, 15.400000000000002, 15.400000000000002, 16.900000000000002, 16.900000000000002, 16.0, 16.0, 15.400000000000002, 17.333333333333332, 17.4, 17.4, 16.3125, 16.799999999999997, 18.1875, 18.774193548387096, 18.387096774193548, 20.516129032258064, 20.516129032258064, 20.516129032258064, 20.129032258064516, 20.903225806451612, 20.70967741935484, 20.70967741935484, 22.435483870967744, 22.435483870967744, 22.435483870967744, 22.435483870967744, 26.015625, 23.757575757575758, 24.181818181818183, 25.90909090909091]","[0, 1667.7989680739656, 1667.7989680739656, 2077.192106973464, 2855.8248940668313, 3094.2357611999582, 3094.2357611999582, 3094.2357611999582, 3094.2357611999582, 3815.8176317816183, 3094.2357611999582, 3094.2357611999582, 3094.2357611999582, 3094.2357611999582, 3094.2357611999582, 2742.6180610635997, 3094.2357611999582, 3941.3994536878545, 3941.3994536878545, 3941.3994536878545, 3941.3994536878545, 3941.3994536878545, 3524.8287797208454, 3524.8287797208454, 3941.3994536878545, 3941.3994536878545, 3941.3994536878545, 3941.3994536878545, 4534.8617888077615, 4534.8617888077615, 4527.6, 4527.6, 4534.8617888077615, 4534.8617888077615, 5111.188495217266, 5111.188495217266, 4741.1497966567995, 4741.1497966567995, 4527.6, 5266.591809954526, 5239.781191054041, 5239.781191054041, 5146.21366978522, 5023.124820913706, 5852.134584966305, 5903.619639966008, 5767.456598559154, 6573.410370528726, 6573.410370528726, 6580.662448596542, 6413.186374143445, 6719.478590982184, 6642.744169809717, 6650.023187599718, 7371.731130439996, 7363.662141727052, 7363.662141727052, 7371.731130439996, 9199.317826113149, 8409.586183548638, 8594.83225341926, 9414.147701997033]"
n3Y9HXiqdqgHGmCvn,45,"[1563, 17, 2, 2, 13, 35, 31, 34, 0, 30, 1, 74, 1, 4, 40, 11, 33, 1, 10, 55, 28, 0, 39, 1, 1, 0, 5, 0, 91, 3, 42, 0, 4, 80, 1, 0, 33, 10, 0, 14, 1, 6, 29, 0]","[0, 6.107142857142858, 5.896551724137931, 6.107142857142858, 5.428571428571429, 6.107142857142858, 6.206896551724139, 7.413793103448276, 8.724137931034484, 8.724137931034484, 9.375, 9.677419354838708, 11.984375, 12.370967741935484, 13.322580645161292, 10.64516129032258, 11.532258064516128, 12.6875, 13.096774193548386, 13.096774193548386, 10.258064516129032, 9.677419354838708, 9.677419354838708, 10.0, 10.3125, 10.64516129032258, 10.64516129032258, 10.64516129032258, 10.64516129032258, 13.0, 13.0, 12.580645161290324, 12.580645161290324, 12.580645161290324, 15.3125, 15.806451612903228, 15.806451612903228, 15.354838709677418, 16.693548387096772, 16.693548387096772, 16.209677419354836, 16.209677419354836, 16.693548387096772, 16.693548387096772, 16.693548387096772]","[0, 1375.5491927353892, 1364.0115014636103, 1375.5491927353892, 1185.487144649462, 1375.5491927353892, 1455.251276202256, 1811.965694611267, 2224.6689325941684, 2224.6689325941684, 2664.5155426878855, 2687.9570284006813, 3606.0088389957623, 3639.613222441601, 4008.6649128290364, 3021.0568784075913, 3356.431801546201, 3910.5441305000945, 3948.9365693689597, 3948.9365693689597, 2884.4018575190717, 2687.9570284006813, 2687.9570284006813, 2963.23312532452, 2987.9267347022246, 3014.2134801688126, 3014.2134801688126, 3014.2134801688126, 3014.2134801688126, 4078.4670195242825, 4086.0682284705154, 3709.017598816166, 3709.017598816166, 3709.017598816166, 4881.838112145858, 4929.766396556828, 4929.766396556828, 4764.096660969553, 5303.823568660026, 5303.823568660026, 5132.009486645127, 5132.009486645127, 5303.823568660026, 5303.823568660026, 5303.823568660026]"
oLndd4LL7YEmJxoTX,52,"[1603, 75, 57, 31, 21, 1, 9, 14, 19, 2, 23, 5, 6, 6, 5, 1, 48, 2, 3, 32, 1, 40, 53, 83, 21, 2, 2, 2, 5, 5, 5, 2, 21, 23, 20, 2, 60, 27, 2, 21, 7, 24, 85, 20, 6, 17, 15, 8, 19, 1, 2]","[0, 8.344827586206897, 7.05, 5.777777777777778, 6.222222222222222, 6.285714285714286, 6.518518518518518, 6.666666666666667, 6.666666666666667, 8.214285714285714, 8.214285714285714, 8.448275862068966, 7.603448275862069, 8.448275862068966, 7.603448275862069, 8.448275862068966, 8.448275862068966, 10.620689655172415, 10.810344827586206, 10.620689655172415, 10.816666666666666, 11.189655172413792, 13.0, 13.935483870967744, 15.75, 17.671875, 17.671875, 17.671875, 17.671875, 17.671875, 17.671875, 17.671875, 17.671875, 15.75, 17.46875, 18.078125, 18.078125, 15.5625, 15.0, 15.0, 16.859375, 15.5625, 17.671875, 21.65625, 22.3125, 22.3125, 22.75, 22.3125, 22.3125, 22.3125, 22.3125, 22.3125]","[0, 2098.0239130547093, 1733.2245167112944, 1235.279390148474, 1352.2809551814157, 1418.0842686372462, 1429.755744099281, 1470.8821745746575, 1470.8821745746575, 1978.9388937575577, 1978.9388937575577, 2111.7838067170946, 1846.938885705629, 2111.7838067170946, 1846.938885705629, 2111.7838067170946, 2111.7838067170946, 2797.473724444298, 2860.2917739725763, 2797.473724444298, 2952.805822409042, 2980.1236222799407, 3702.6224035844643, 4145.961403084287, 4933.426163397391, 5709.710517754845, 5709.710517754845, 5709.710517754845, 5709.710517754845, 5709.710517754845, 5709.710517754845, 5709.710517754845, 5709.710517754845, 4933.426163397391, 5628.330108645637, 5872.906390904101, 5872.906390904101, 4874.694899547422, 4656.486407430785, 4656.486407430785, 5400.940371657654, 4874.694899547422, 5709.710517754845, 7329.501337600477, 7604.813622078334, 7613.498374966014, 7789.040368405694, 7604.813622078334, 7604.813622078334, 7604.813622078334, 7604.813622078334, 7604.813622078334]"
RqSybnhjBzbWWdYAp,44,"[1562, 34, 26, 12, 59, 8, 16, 11, 2, 13, 21, 4, 4, 22, 13, 51, 2, 2, 7, 17, 13, 10, 7, 19, 11, 11, 276, 218, 306, 219, 267, 220, 36, 0, 1, 2, 8, 8, 73, 51, 52, 66, 97]","[0, 5.777777777777778, 6.222222222222222, 7.333333333333333, 7.333333333333333, 8.928571428571429, 10.714285714285715, 9.862068965517242, 10.714285714285715, 10.714285714285715, 9.862068965517242, 10.714285714285715, 10.714285714285715, 10.714285714285715, 12.071428571428571, 12.551724137931036, 15.267857142857142, 15.267857142857142, 15.267857142857142, 14.25, 14.741379310344827, 14.25, 14.500000000000002, 14.500000000000002, 14.741379310344827, 14.25, 14.741379310344827, 20.5, 16.0, 27.0, 21.774193548387096, 28.741935483870968, 23.516129032258064, 23.625, 23.625, 24.387096774193548, 24.387096774193548, 23.625, 24.387096774193548, 27.29032258064516, 29.322580645161292, 30.9375, 33.46875, 41.25]","[0, 1235.279390148474, 1352.2809551814157, 1659.3461857796335, 1659.3461857796335, 2185.998686091533, 2768.327836558842, 2560.924118000396, 2768.327836558842, 2768.327836558842, 2560.924118000396, 2768.327836558842, 2768.327836558842, 2768.327836558842, 3228.697199537074, 3520.923852972565, 4380.566387456822, 4371.234735060174, 4371.234735060174, 3976.3479295801726, 4309.342583781468, 3976.3479295801726, 4063.507033260641, 4063.507033260641, 4309.342583781468, 3967.6699371176464, 4309.342583781468, 6586.236122587888, 4901.295543881474, 9686.910869535981, 7504.208573414554, 10446.968482174305, 8238.58441470409, 8516.166788149198, 8516.166788149198, 8615.0642089148, 8626.673505548397, 8527.642814795929, 8626.673505548397, 9850.436163527293, 10705.948197810445, 11697.843749966973, 12827.460573914568, 16746.77630781356]"
