id,chain_length,derivation_chain
MMt9rRsgDdECcZWRm,18,MMt9rRsgDdECcZWRm -> KQ2KkkMdMpgaX9yxo -> tfwSvWpeMyX7F3CCs -> xFG33KaXruKxsCX4Y -> NfKLor3Zux6CDNkNq -> wa2DGfX7tKTd4ERy6 -> JDiqWB7ve2PSxdvfh -> 4hyFThRypAjg3xs5r -> ouSrsb84Ma7MBriQR -> iLJEJw7bJSWLdzian -> bJjsBPYkJ69pFFAzc -> 8sC2fJwW3ugtEYpc7 -> mBejRmSrPaW8jB7ks -> 5K7sk2MuyT5LZmY6W -> eKT7oNd75GTeHBYWp -> itmpFrC2gZ7cickNa -> NW6fDDSoTwJE7BDHx -> zoEADeCW2b2suJB2k
cKnb4dfgboeE7tDuo,52,cKnb4dfgboeE7tDuo -> zMGbyS3bzvkJmy8wN -> WZeAc7KYA46gcb4uf -> KRY6gXQZM7sNhs2uD -> 78742mLeir5p8BFQZ -> dAahbc2GPYMec2XxN -> mHkuJt7AA6yYMQ5p3 -> QQmeDTbQAFiYhYaHx -> fux6JYPGLq5mm6KBb -> efoTm7HBekGad58YZ -> HXMcqXSNTs7keZ4RL -> LC8M9QPJZHyo8SRTy -> gn7LqvJQmAzA9dC6g -> D6a3Amz3rT9jHxTNk -> SB7Jtern7C2T8Qfhm -> h8Rw8Q7BZqZycDsoQ -> uv3ikC2ZfPtrii9kb -> 7Ybo9s8KYRmezQJYQ -> nehDBDdmw4snfNxyy -> QkA336hreXuFck3Tq -> Wy2N8PKvviMpKkyyK -> BTNfdDXT83e64TPak -> NovJMBPhYX8LtvDMj -> kQDXfEwCd67LuAYWL -> 5voXyZo9YWpuuRSKa -> fgzd75eR2NGdSykJS -> eNcsHgDWCoxii4LBB -> nZm9RmSSMPW9osTri -> AW3hi7t7jRyARt6i6 -> 3niTLsBfSv4i3M5yn -> FBJ6qtuP9RYh7fmfC -> pukGxrc3Eo77uRDpw -> e5ZGCmBpkPbYR26KY -> vqmv9w6TeCWCbktcJ -> 2Pd6HuYrfXJXhazJn -> M2WSNesQg4LyPvD2c -> JP9W6qWvje7R7ky9R -> cgZwuepgtoFkwzrKF -> xSFtexcSQsqcPnadq -> jjy3h3t7Fu432QWBq -> y94wCwFpTe43vyk3k -> JFqrnYZBRs2Sxnm6x -> TXm5TaS8aJdZT5yrv -> YkMXk74WdaBmBZsGy -> LKSXNYorrnkqw4Cem -> u24cNJia8n8s7Aqf8 -> tc8zx79YKfoeWDyHr -> vHGCAzx8MtR7jQPZd -> gdvyTNcDaqNwSwiE6 -> 4YzQcEiT8KAjr9t9j -> Q7F9cg4nH9gkzK2is -> zoEADeCW2b2suJB2k
PDotrbpuzpHyJwduR,7,PDotrbpuzpHyJwduR -> BSMrzw93zgYTRcKqp -> NFuPnLBaGsmFTWtjz -> ub9ZtZRjS48eP8yaw -> BQg5K83RZkKWk6mnb -> vHTkCiv3FBteBYn9K -> zoEADeCW2b2suJB2k
Dht2a9S77zRWg5a35,14,Dht2a9S77zRWg5a35 -> 66AowcssaTJJTuegj -> az8sTjJFuRrT4ZeXW -> MzEDa3WrPLaSBkjoY -> 9qABkccRTY8ef43cL -> a9T25yxTTanaB5LQK -> DJCJsTa8zeDkF4Btx -> ZJyY2s5yryBm8o73g -> CZ2MoZYg7ECuGEKCw -> DeWvjaxTcSF8KYk49 -> sF2sgHMnXkAdpFDsz -> RHWqQvZEZvToPviSd -> iFv3LhGc7v6uCsdkA -> zoEADeCW2b2suJB2k
68RBZ9gsAjs9haScd,5,68RBZ9gsAjs9haScd -> RWHx5q62QzTw3mDjB -> YF5aMnGHJ7D9ue363 -> GmTymuwanJpLwTkX3 -> zoEADeCW2b2suJB2k
Sm9dWEpgLKicqCqsa,85,Sm9dWEpgLKicqCqsa -> gERGMq6bMLJwtxMK6 -> qCDvSkrLhLWM4twey -> zB9vgzC6KZv9y4LoR -> xoqMywmEZfD2rSQux -> HdtJEBmNzxMhfHFjc -> sq5t2i8KSDzojHMha -> hfTbjsyw8fgbkQAen -> 4xTgY2jzepwdpSByq -> TYTZ2cBRF9N7tjCKW -> 28ogi7zMS435misWF -> k5qeZLYjpx44ereju -> QGfHQsA4KPdYBMyGo -> 39KKTN4a2SdnYbeCS -> os8bh9jeTD9RxGmTo -> opvqWTJfdLfzoLyL6 -> vXtwaPDGA3j4DYuHF -> enW5LNP9jyi8x8MNR -> xECbatNZLzz3tvzD9 -> HYZznfaz4oT2PFQ8q -> 95o6TbBrZiJt7qJ9w -> AREqMNJ2pyWACEkvq -> S2vmZtvJv4EKDcyXH -> LLceQG7k59WM3wmtg -> AvdL9LWywG9tMD78P -> SwWBfF7jWonAv4ajY -> eRmLnsPehkLZr3xac -> QF9wXKXd3iQDYnNro -> 3zsmuA5votgryyuhg -> 9fJHP6f3TYRdkfWa3 -> PRxwSJyNyA6bEuLQ8 -> Rt4wBAFNiT73GZDQ5 -> DiCqaZ4rfPLS5iHzh -> sJJsNxSmJWo5QxfCh -> qdzCxibEZxeeAcvuR -> HfCfGnsyJxTGJX5ra -> j2rmKkjHrEiC9eqnz -> p35qBoKvao5c6LMCR -> LgPnKBB2BuFh5vavF -> eH2kTNhhvfRmT6kYR -> 34F4D2TkN7RsdQBji -> j6o6cX6NEM4bgk8Mc -> zaRNLGRYGbbLdxLPw -> ZRkwFXPuQzAKyrHZo -> Pn9q57y489GwS3YhN -> kbjTkEHMJpb4SxiNS -> J522APstGtbbsFTJt -> PnhpFgpRTQ7oqb9rZ -> 2ijiLvNXww5S5ipGa -> FjpK9XNBms9dq7Php -> Zf8QysPorMSJpGY7Q -> ZmwZSoPzN3RP6R5c7 -> gzdjwQcK3pMCguube -> yhy7ajAykYohPyzDx -> rGsD4LRbuCgoHEB5X -> wYZbmNWpW8HijodzW -> QDX7Tso9yiQwwa5z4 -> GTGqqEHPniMaebYx2 -> AHwk7u4NxiMrHxgwH -> c8r8AFRefEfaykksw -> eT66S6t5t63xaYTei -> 65Tp2P5vswZmF4YqY -> teTSmNnJEmijgKoMJ -> 2FXK69JfTRqET99Hz -> HncdqaycQRpDiiEAP -> KMiizzqkwkgcXMiqX -> gKfrwpG4KyrBgi8zp -> BFNPzfyxSb9CDDbBp -> NNaLoF25LWbGCeuJq -> ccP2tPXr8fE9xMgMw -> qCQjb5Hiq9EioRbhp -> ADFovF8SdzaxPmzD6 -> cT7Hgcd8YP4JYxcQi -> xwfFSiCqycetftR5J -> 24koD4ukJs8N4CeoY -> KGLwgEdbGsYvRBjK2 -> mXdqcnr8ZbTQCpaa7 -> NTqXvsimSJbew7N2Z -> st3xMDAMMuNwrY6dj -> FoyYLPYBKGN8ZYKdr -> N9CBtG5HcRtvMufDt -> DR7ArNm4NcZk5QY44 -> PqqQ3wRiekMe9qhPF -> wrwEKgCoEvuAbfaRK -> zoEADeCW2b2suJB2k
nopAR4AWW7Z27HH94,5,nopAR4AWW7Z27HH94 -> MuXJvB8h3YTmDZS2d -> PykXkSmjQewwJ3FN7 -> DrcR5c95TaTaFNQfW -> zoEADeCW2b2suJB2k
XtXejuBfzovnh9QZW,42,XtXejuBfzovnh9QZW -> 8hKJBG5HpkyPrAb5f -> WEAw4vpqTmTsorXTC -> XaXHKohYM7Xrdbqx6 -> hAHSCagnmmee3z2ro -> b6Fn9H6u5eR78N5xK -> aMQ7RE4sB2wstXJJp -> SQ92mY2Detw6v4FnS -> Ngw8wD625FQuvupES -> t3ZaqokSJ8TawTDfx -> 6tNnTsSMaWYCGYqNR -> AnAMuzQP7v9BhpoFA -> QPAKHwgQc9pmevGmg -> 3SGHt8K5PHae4KzZP -> xTQ3Z79k5j3isAy5A -> JKDx36r32HuhpaDWE -> jhcAguLpM4bk3TGtt -> ECBQXLcFEkdXSdDaJ -> gzj3kmy8zXc475yWT -> zWLMjWnDZBcdpPdMh -> nYwZTEauYSj437Qb5 -> GPiRx2mBFKSKDPANi -> HEPmvbSbX9XbZ5tSM -> BvLdRi7pEySzK3R7M -> YJ9vJByabgzFqZ7E4 -> GYuEshZ9nccwrTYiq -> zBuBYEKWauP8BjjAc -> xA4yah9RqP8esmaqa -> EgPaJBQRon6grWhCC -> 3bDyKzxmNCwvAmaek -> AkvYqt74F6y6Kfp8Y -> owjXonDHo3jrQ9xGs -> 2og6ymqbbFFnh5RWp -> jQdScKkGr92gxa3rY -> Aawa6r6HTbzTjNAyf -> RZHqcaLErsENNaB5m -> GdYqAdjX6jKELR5Hi -> LMXSkWkkorZbitnyt -> fvrfagJ7Tufr2szqH -> sGspY4Zxk6djEw56b -> N4ubwdod6uJ9vio3d -> zoEADeCW2b2suJB2k
YS8dvkXFmED93CvuK,4,YS8dvkXFmED93CvuK -> BX8GPGzCmd9PqA7Fe -> Tj7uHYRaNNXfCtZGD -> zoEADeCW2b2suJB2k
MXWCQ9gNrTpSLdHYP,2,MXWCQ9gNrTpSLdHYP -> zoEADeCW2b2suJB2k
rwzjo66H2HEnk6ipG,2,rwzjo66H2HEnk6ipG -> zoEADeCW2b2suJB2k
HXcCK4tAncoCMc96w,27,HXcCK4tAncoCMc96w -> 7pjeb2dDXQKi55eo9 -> muQEim5SLGm9kjPrm -> XxxkuazN3YEhPJWiu -> CFCcRGzHLc5FZGrX5 -> szahvBTToerPtNqSE -> 4YYXkyt5YbqRz4zTm -> FEsupZBc2gQdN5BCK -> 3ifH4Cvnj876xK8Bk -> guq9azBmF5fuae8eY -> y5fiMo4aB9Q4iPY6G -> 8f9WknKz8uZQYSaCe -> 2NJkxARBhqCFPpvTy -> CRqTqyw6sJjTxxBv7 -> KZjRQ6mMgRJTsCNAs -> n2iPr8T7jdnNmWSAm -> D23eAJc76BtkikdYo -> jj6Hu75EyD6wqozNo -> KY3GWvz9BYCzqAoaE -> vr6rCeiyDj7LXKvhP -> CQfDerzdZbuS2fNG6 -> vDDicDwQ4SNgA4gQH -> sbdrSafv3cTMfQCxz -> tF2YMBRKGeovknTSW -> nYcFosuXvYTF99Qah -> JvDEmKP27zQmdajvs -> zoEADeCW2b2suJB2k
Pp2JD8GEeE42THNGo,12,Pp2JD8GEeE42THNGo -> 9nNRD2sT8RsLwacMQ -> Y67fbCFPKyS5Xyu9T -> P6WSEuANQBa8kmue2 -> P4dyHR72CyaKgX3of -> tWbhs5egz84y8ksDJ -> yScXnMftW5rDiKAZ6 -> qDkRF5eyCC2DsdCGB -> XGTDHk2JDF93zBH9r -> ZJMrB2EwX2oqJ2qQX -> Zqtjy4sLvYhSspzBA -> zoEADeCW2b2suJB2k
LWmWQhEH5At7CxzdX,2,LWmWQhEH5At7CxzdX -> zoEADeCW2b2suJB2k
xHbJQHcPdZQhrj7dR,2,xHbJQHcPdZQhrj7dR -> 25YgHqaWAmvG8Wim4
LfbHGEaFY6Fb2RzE9,13,LfbHGEaFY6Fb2RzE9 -> TzXKYAJNZBeJ3gPqp -> ucA8zyEKXHspDqk6G -> w86fPfXBGYLgKLH7F -> 3Svci5H73u9EfKuzy -> qTpDmrtgFPN3kkssi -> rZ9Cpa8ByndHCid6y -> 9tfSgd3y4cds8BxQx -> iJxQ9htQDJ3j3kJYD -> iyw9wX7dumrLZEAbj -> XTqfi7cubkBCW6adC -> LTRMkE4ZcSHRtHbtr -> zoEADeCW2b2suJB2k
8HXqPCP7L5PhAZHDz,24,8HXqPCP7L5PhAZHDz -> iAGbTQY32rkzanQAh -> FPXCZZGzDhCASW5PM -> umdyo8PTCGapgK8iS -> Nu9NmTsLF843JNiGL -> apGHrpFFsW7GxBELP -> rukEnAWMDYk2JsApq -> znsySdq62KhsRGq3H -> 9TsPmmRpzTFnGuHQD -> fpp89MiRmZLHHK44y -> K2ZN8ryhAvhBSQM2Y -> QACtwTRjFmYgv9wmr -> ToTdaxYT7wGcMRQbD -> eiaFxB5pLyZ9j7yqp -> grhcYKpKgzrTtHXXA -> uAXLWGmH9fi9ERSd4 -> pnpNh8FMXLNXRY7iC -> JwjA5BRXufEfALbEY -> dv5Sa8eLPBtJwFSP4 -> ipt7eDrHw5972WE3r -> HjFHt5S75i9aoBHgw -> dXGCo8RkNv5PkZATC -> cS3uGzAWAEXK2udxd -> zoEADeCW2b2suJB2k
BWzcwY3Fo8rxuLykB,2,BWzcwY3Fo8rxuLykB -> zoEADeCW2b2suJB2k
giAcud2xgsaaj5TMB,42,giAcud2xgsaaj5TMB -> FBXyfGgEeYKZFZ9Z7 -> ZQR3Rjn9bpn868hM7 -> yRXaYjmhfx2Gb3tdx -> Lqq32z3S3XK3mevd3 -> y58Zuaf5qna7WdP7K -> TSskvLKzjsDWJFopF -> kTkdnrWg2nmjftKC5 -> jiMuw3GnGDP2N3wMd -> 27hdF3av9iaTME2FH -> nzu2YKhNmN3pfv78j -> KoHGQzjFu5Jvhvndi -> d6QGvmZgPXoQ2DcYP -> 9rS4kQ62Ku5u48cSz -> uzxr2RzzqMiYZyHZ3 -> 8qmskt9fcmStreH3h -> S5DEudAP4HFSyfNk5 -> WQksmWvLGAkFHPzBz -> cZhaTNKibfBWNGc2c -> SpjqAywf8LYhXEJcB -> FbQaY2BLQsoB46cW5 -> f4gHaZRjx8ZQRWr4i -> bu5s6N9bm98JdSwCy -> p2GL65ZbgJ3u5JxEr -> aN2SWCKzTAoqwQNfg -> XAr6y6W46YbW4p7Dk -> 2zwXYmMk975xjQfq7 -> 3et53fXYPBk2v3PgB -> cu4Y7rZLzakCpg6yn -> sdCz3dJkPaiDKGT2H -> cpc43bLCgdAERtz8S -> QngQF7aFXxMdRKine -> N4d24oogpwsZDnm4G -> ceeECS3b9haYpaoam -> tt5Pn7zMusbAHMMHx -> 4Rig4BqiCd72GB5Kf -> onxDAdZTRGzPvHKHW -> svqLD2QdpNdzbiEog -> A3wJsQahA2jqaj4ia -> o2mrzcbSMfAssgpww -> dzACm8Ercji2uWSep -> zoEADeCW2b2suJB2k
MAFu2N9QG8GpwJuwD,103,MAFu2N9QG8GpwJuwD -> FhD4X9woMzgaG9ZXr -> NE7MtHr8kacQNZToh -> Twz8HMzNDofCS8cRG -> XAosfNBf4oqmzhkvw -> a6cSq4ryeuFMe9NK9 -> LWR5LR8r66N2NhKG7 -> HCpMvi8FEkxQheTZ5 -> xjAvo7QQax7BR76Zq -> ib4ohpKJvWNydr6e3 -> tKFGHzAAvamHRMHeE -> 8txQzCvpoF8Ccyhh7 -> uLTHpyprS6bRqo8Mj -> fjrp8CDjqNkZZX2dp -> FLfDFQWiriYPejobD -> ftpet3g6F53K5YET6 -> 7Howie67ye9CJhEpm -> r4oKpWQhCMEYaWMaB -> HcGvm775pPYhShREq -> sg4ewftQJBRwPcNya -> twQGMg5mYDbBRmXPb -> udx9pvpmvKovaMSP7 -> jvf6PF3A9DWRmi7kM -> HPRsEvYdjCZwnTSuZ -> oPKxsbGM3negKBs3A -> RNSYFa2xSWi8Dr4XN -> 8cZ9zKsHL7TQ6QuXr -> ssmjp78DqQamuJSLE -> nsuEKHrBBe9qeiBNT -> fuWnN9Dw9ueCXBSAb -> c6JmWeWZcaPvYNpeR -> mn2YJPH7sQLk7DkCh -> n2psAwaytLqyFSbWz -> ddoGQ3qF6binKvu8S -> Ha2uyWZK35EgC67qB -> BgjwQ5LpmZgQNrKm8 -> uAkwFgoeaXqe7itG5 -> hoPDg5BZrc2HqSBup -> BQNkCafNZxJxiwJHN -> 4Bz7fL4S2kS5NGp7A -> oGmN5Le74tjkYwsvF -> siociRSnMPf9CJwvZ -> XNZcwfGLytSsFLxoz -> GSLLML7wa282haTZ8 -> i7MhBsmJwJogjtSGF -> Gc53j9KdNaG2sKYm9 -> ycYdSggcytzuyEXtC -> fo76gYDqmMiDT6YEd -> E66Y29Te8tsstvswk -> BQu6Xp7Ame8NBjnHa -> kb5kgcLkr85nxsREb -> nR4zzogLQwYsEyihb -> N3DrXgv7uGkBnDKhC -> 67fNzgtXL4MSoifWS -> 9kFmgXgTSXsdx5jPw -> btCTepzjLaNQyfLXZ -> gpMQcWyYvBQQywQHR -> X2NFCDnXTLZc5bZRD -> bRQxYrh4DwoQKi8dq -> 4YK67weXYRR8Y5id8 -> RdrFdWAN2FGMnMpTP -> NYLujHezTC4sS6y6k -> tahywevo2ieEbmEnF -> PZ9YQh29NNezCHFoc -> DaQBiQzoBYmspB5wA -> 9hkDiBggsPtoXxWME -> 7nmPDQP9bskAFLZTB -> reNfSc5YnzBf3HTvj -> KXmm8mdmzkLP9y3KW -> WhyPCezjdmim8ne46 -> L5ijM2DM7FFCMSnck -> QhB96jdE8miZu3nr3 -> w93gd3YJWCCKovQfR -> i4MXMjNp5skBEguE8 -> iGL6XsyJiscFsE3x5 -> Ttm3gkrpRrBEJw3Dv -> wNsaNkrSkJg4tcgK2 -> PgMGd9iddFLd8AkqD -> oWP7F9QLB73Y2zsbu -> a8LxKyQYyE6aCCdii -> FugAgSd8nfejwYd2o -> kQb6x6wvm2CaxYZxD -> CT7ySmo5rCfH8aGDx -> qfDkK43mhM4MYRXJf -> 3WZ7XPrmGaFP5T88B -> tvGs5E7MQe5paeJK5 -> 3SsFFefksKBBesALp -> veBoKNQY6rrJWBq5d -> C8oxbBrcpbZ74DEY3 -> XSzvsCquXSPJbM3Ak -> xChhxqqgMkq8TGbZ7 -> 3wAgQWP4eYy22vfHt -> KEF5399ZTJ4CJCc2N -> eaptM6zJW4faJk9HF -> sjgxt2xKSzu45PKYB -> q2P5p4Roub6KeBCPr -> q6DbkAWpPtGXFiY5n -> PGDS7RQnMvTevcGEo -> AQsxdnxS8FLhABogD -> C6L7YWCAXx65jEKyg -> obB3d3TggGwpswqFX -> AZ5HAJPSrJHRpWfjg -> zoEADeCW2b2suJB2k
93LcAYcqcSDWNePDM,2,93LcAYcqcSDWNePDM -> zoEADeCW2b2suJB2k
S6yDJ7L8jXppJ4DaL,8,S6yDJ7L8jXppJ4DaL -> sko8kGSST5eAu4tme -> Js5jccctBd9J8zMb6 -> 9CkTQKBZeSAFXxyjs -> y3TawmuvppgmzRcyG -> NF6xM7Dbh447soneK -> fkigQggovPhkuZvhj -> zoEADeCW2b2suJB2k
3DxtaZqJ6insJCYp2,16,3DxtaZqJ6insJCYp2 -> 5uh4d8psYokqvhSPF -> seqtTySQNuX2zwXpT -> iwtCkJHryc85mcxph -> Z6TK8Sn8uHDiJLrpX -> Wp5iWevcxovxu5XNB -> r4PL7mRnKrEeRFa4J -> MJ6X8GyJYYTrW8c7P -> TuDYLJYNFg2sCYRWs -> pYsxTtMSRBmTrpRH2 -> cCndEh8J9eBfEBPxH -> hJHp7fgXANo5RoZsq -> DTdSnFe6W2gGEWN2A -> wNmGjQKJNBNq6NrRn -> S6HaQ3CsrpMnGxvji -> zoEADeCW2b2suJB2k
xS6mBeCxSoaQ7nohQ,25,xS6mBeCxSoaQ7nohQ -> tW8WZsihiMjQMsj2i -> wDL78Ymv4k5dqLSr6 -> mf8Wbx83o7AXot3gJ -> HCvn5JfLXfmj5sLTH -> JyQktvEm8wHxGa7SZ -> bTTxNmB2vaBPjNmm5 -> Gz724YNzhC5iw467H -> MSFTCohMpBrgDxBYw -> ifS5opueNuNKtRA9Q -> MZWGXtYQ6LokxYwSy -> BRFRuuuXz56PwdgY6 -> qYsJ23Bn9fHLBNMv2 -> TzXKYAJNZBeJ3gPqp -> ucA8zyEKXHspDqk6G -> w86fPfXBGYLgKLH7F -> 3Svci5H73u9EfKuzy -> qTpDmrtgFPN3kkssi -> rZ9Cpa8ByndHCid6y -> 9tfSgd3y4cds8BxQx -> iJxQ9htQDJ3j3kJYD -> iyw9wX7dumrLZEAbj -> XTqfi7cubkBCW6adC -> LTRMkE4ZcSHRtHbtr -> zoEADeCW2b2suJB2k
hFtGTLM2gs79Rewif,7,hFtGTLM2gs79Rewif -> JDCTeNjoKbWYBrkzk -> RaxLgHSeDvDgjv6Hp -> W8WmLRDPZ47hieiLe -> 9BMbZYmWReZNDaMGQ -> D8M8gwnNRGMNQ8244 -> zoEADeCW2b2suJB2k
Bts8GbbfMhR3JG4bS,11,Bts8GbbfMhR3JG4bS -> 2j8N8zRkn2FjgJqeA -> JGfw8cjXXBMBfz8LZ -> XJKKM3XSNKTqqkRGS -> PfN77pNGJ5WNLPJsB -> gavvC95j73jPQ9guE -> k7uMHyAFXTmqvPnqp -> w3HyFPdSDBCoAwLbN -> KFnjobvru7Cm29LaY -> gb42tEHuWCrcpQRuA -> zoEADeCW2b2suJB2k
Svcffio6QetLzcyp2,13,Svcffio6QetLzcyp2 -> 8dBYq8cHnztCknweu -> p9Eu8zczsfHJizrPn -> 5X7CdontRdXNopSZz -> 4z8ZaMtoPgQmEBZrD -> t4RBtvKrEYv2JbCqh -> mCYvvgRhzp5jPmdsf -> 9WmNsvJeLJt6z4Yuv -> zWrsR8yYBeqXdrsjq -> 79G5vkZCrHK9ttMXn -> iEpmKiXHKheQScE9G -> Xo4NQHaMA4Sef7M9Q -> zoEADeCW2b2suJB2k
WseRshCwyctThtGT9,73,WseRshCwyctThtGT9 -> tbymttEjfs3x9Wbej -> idvLimzm3KhNpL9ZA -> Fh9JffCarEZgkNEgB -> PuvvgmjxmAwkL2AWg -> rcfr9eSt72w5utfd3 -> Xphajzv4S4mkQEkM7 -> 8JH9ocmftCgRDRamB -> w4tuKvF26d3CedAF7 -> mNN8YtroCFNgh3YNb -> pvnzXGSGnb5hyu2vX -> wackytJsX9r6ojfdT -> CJyaiSGHHGR5jaKco -> RG2w846kyCjBCP98s -> igcZXsZCJXecCx6XM -> Mw7eePY8GmRTAnWwb -> o9nnzKLMwiYhrRDRi -> nxoRaLfFZgZJGQJwt -> mnSikkKTQrs2CmRBB -> CaQdZw66d4i6eZJF7 -> 6NDnzZYowd3kwCKRb -> Q8RR6EJFDKwWd3zSe -> RkGdF39CNGZ8Gcfjt -> Hg2eMvqcWnvB63DjG -> tsoRMzFknvPJDKPbP -> fWcBf2AZxgAbaLhFD -> gedphdX5bD4ZQjY3y -> 6EPZsmH33Z3teYzBb -> k7YEyvHnfkiYoYZRw -> fsWYMiGwJXtNX38WR -> FxDeib4FiuakwkabA -> GQ4ts7q8PvwjqCejS -> yxxrsCw8h8mYBkdQZ -> 6JqsYgGMHHx9R6GPJ -> TTLnooNKfK63FywHv -> j8uet94sMhpWav3rh -> FrhGTvj9va8M8QeFP -> gLyXJ8f3d5FpJvzv9 -> jx68W5SvdNmrygoZu -> NrSyhqXwScZxHnCF4 -> hvZLcNTxwnJEgZcfP -> W8GXHnkmb9RjwSvAM -> FSYsPaBoM36KnkXxm -> 7vy8uN8SCqwvZPPQC -> 4avdBNN5x2ouYwWER -> ipfzsdmpb5gbhPTnP -> E2YgP9ChHhS2qpCJg -> zoEPq3JRAhrb9aGKw -> 3FqgMFt3ArtaaSRPD -> AoMaRY5xvbwkP3jGc -> LDCyJpz9fDMFh3miT -> g8MJun74aqeyJoq9f -> FtRbd7voLo2Cm8puo -> TQMqqAcjJGaM8aaPN -> P6Qfc8ZwYF5suq6Cp -> 33qkKpn4KiBewkGHy -> vkdWagFfgfvCC7vhT -> NzEaGyt3Bz2QYJAzE -> 7Zed4fmD7Tv3pJxAB -> rv9cS9uqpD2gFHZm2 -> rF75WDTCjfvXBLoey -> s5XmMyaosbGHaK8eM -> F2tFYCW8r9YrQqqMM -> qLcrMjYfv5py8zeRX -> YM8hM9oY4CXb8zGEv -> xYKAQYMuEauR5LmG4 -> FEsQjsXPa55JEsFbQ -> 4KqGymSs5W7pc9ykd -> yztALbER8rrmuxF9F -> CDZbPMqrWzWzi2dS4 -> Zd32CR8Qhw2EaHQE2 -> w2F78hNfeoyfjchmK -> zoEADeCW2b2suJB2k
tB7g5Bxkno96Rgxzs,3,tB7g5Bxkno96Rgxzs -> 6uxzpp2j3zD8bwc7z -> PHwPeBWMKkec75mvJ
jCtvbNM2PdBhpG76c,2,jCtvbNM2PdBhpG76c -> zoEADeCW2b2suJB2k
3L89ZdA9DAtae7NQ9,36,3L89ZdA9DAtae7NQ9 -> ZpyiStEbDWj59KPCF -> m8movEagEAvnAxq9M -> mBNgcekumR6FLd42W -> NsnKGufMsxrztMLwy -> EWg8GugSryt2zxyvf -> Np4d3eQs6BwXFkHv3 -> sY5vexg75nqEKxBBe -> hKpJRvtpEH7YRBEsk -> ym9RhmM9kMkia6u6K -> Zn5dLxn6QF5GGSuWX -> cmDtozi8cbMPGFp94 -> k5q7HurDZC7RydD3X -> 5fDJsB5H97BXayAYT -> MsWuwCu7QtZYF7EtL -> MruhkW6cdqeeHRWjx -> LugomxT79kzFsWxF9 -> JvwMnCT28ERcGzrxq -> ERvgXZ2GTThxtTnQS -> ftKjs7Ndk38ckud7n -> wJBTJzTgtzMvxFQnB -> j49GChFYWDmpzGHm8 -> 9HNLhoByuff5CiscN -> QoDb3kqWqCrHZQ4YZ -> sXYMhtcjahwgLgNuQ -> GrBjYYqZR685mN5i5 -> D9wX8xrtjhnC3kkEd -> puNhrfjj6NyZD5izp -> Jjiy87maXr8XrxCPG -> 9gXkvZTWgqDRze2aK -> ukE9qELMrYz9pt5Hy -> Tqzty46EbMZLmJgKg -> emz2FXJXjsvgjbPh3 -> wPm2ANqt44mBR6jAR -> taz8dCDArrxJ7gS46 -> zoEADeCW2b2suJB2k
BE8dWWDJTLSLoAqeE,2,BE8dWWDJTLSLoAqeE -> zoEADeCW2b2suJB2k
ppxTEb5wASQCddCWT,19,ppxTEb5wASQCddCWT -> fk6pkoZ6S8MsnRhcR -> AC559MwjPsXsARYj6 -> dKZBXvNG27qermcgt -> 2LyfDc9bRCz2gKsro -> Y7vx536DuH3QJMLtw -> Aw2R3GC8iNcchAL2n -> KzDHvwr4huw4irbQZ -> BYyrTAzgKjRFMn949 -> yZdgfeMWBvWZM9pLS -> ezZQQL6LuP2w8dPnc -> 7DB7urE7QWhKe89rr -> osausyiBnixvvYRGt -> jZNZQt8F6GhXMPxym -> GmnFc7zKSY4b3eEp5 -> 548XeAaAwYnd99Ywe -> EEX95gsswKYcziwk9 -> 4kj8CxN8bB9JtQYd5 -> zoEADeCW2b2suJB2k
zY8ouykTfe8ccouzx,5,zY8ouykTfe8ccouzx -> LPNx7iK395MYFoQ35 -> syLrY6aAmvGgXpoHC -> uBtKk66kSb84fqe24 -> zoEADeCW2b2suJB2k
QXrAHxoYFzyYt4QBg,12,QXrAHxoYFzyYt4QBg -> RpeePbrvZeeLsojsN -> WQ86ww2iFq3BEc3Bv -> wHRXbByCAxkbtotBH -> pnD6Mjc684rcSNCyo -> o3ceypBXNT94SPLPz -> wfveNbfx9vCGLD5ME -> zfcWYmYAmQCaRG2No -> 7Xc3FWLsGPY6ph6yo -> iBpwieENXEGisK8Fv -> Ppj8zjBDjARaD8Kwh -> zoEADeCW2b2suJB2k
